event_id,Datetime,Station,WY,WYClass,Inundation,WeatherCode,Tide,MicrocystisVisualRank,WaterTemperature,Secchi,Conductivity,SpCnd,pH,DO,Turbidity,ConditionCode,FieldComments,MeterSetTime,FlowMeterSpeed,FlowMeterStart,FlowMeterEnd,Flowdiff,FlowdiffAdj,Volume,VolumeAdj,LabComments,SpeciesCode,CommonName,ScientificName,LifeStage,Count,CPUE,CPUEAdj,FlagPhys,CommentPhys,FlagSamp,CommentSamp,FlagLab,CommentLab,FlagFM,CommentFM,FlagCPUE,CommentCPUE,QCFlags,QCComments
STTD_1999-04-19 09:30:00,4/19/1999 9:30,STTD,1999,W,FALSE,CLR,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,NA,c 550,13,Regular,447619,465176,17557,17557,53.92785246,53.92785246,NA,C,Carp,Cyprinus carpio,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-04-19 09:30:00,4/19/1999 9:30,STTD,1999,W,FALSE,CLR,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,NA,c 550,13,Regular,447619,465176,17557,17557,53.92785246,53.92785246,NA,C,Carp,Cyprinus carpio,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-04-19 09:30:00,4/19/1999 9:30,STTD,1999,W,FALSE,CLR,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,NA,c 550,13,Regular,447619,465176,17557,17557,53.92785246,53.92785246,NA,C,Carp,Cyprinus carpio,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-04-19 09:30:00,4/19/1999 9:30,STTD,1999,W,FALSE,CLR,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,NA,c 550,13,Regular,447619,465176,17557,17557,53.92785246,53.92785246,NA,C,Carp,Cyprinus carpio,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-04-19 09:30:00,4/19/1999 9:30,STTD,1999,W,FALSE,CLR,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,NA,c 550,13,Regular,447619,465176,17557,17557,53.92785246,53.92785246,NA,C,Carp,Cyprinus carpio,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-04-19 09:30:00,4/19/1999 9:30,STTD,1999,W,FALSE,CLR,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,NA,c 550,13,Regular,447619,465176,17557,17557,53.92785246,53.92785246,NA,C,Carp,Cyprinus carpio,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-04-19 09:30:00,4/19/1999 9:30,STTD,1999,W,FALSE,CLR,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,NA,c 550,13,Regular,447619,465176,17557,17557,53.92785246,53.92785246,NA,C,Carp,Cyprinus carpio,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-04-19 09:30:00,4/19/1999 9:30,STTD,1999,W,FALSE,CLR,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,NA,c 550,13,Regular,447619,465176,17557,17557,53.92785246,53.92785246,NA,C,Carp,Cyprinus carpio,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-04-19 09:30:00,4/19/1999 9:30,STTD,1999,W,FALSE,CLR,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,NA,c 550,13,Regular,447619,465176,17557,17557,53.92785246,53.92785246,NA,C,Carp,Cyprinus carpio,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-04-19 09:30:00,4/19/1999 9:30,STTD,1999,W,FALSE,CLR,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,NA,c 550,13,Regular,447619,465176,17557,17557,53.92785246,53.92785246,NA,C,Carp,Cyprinus carpio,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-04-19 09:30:00,4/19/1999 9:30,STTD,1999,W,FALSE,CLR,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,NA,c 550,13,Regular,447619,465176,17557,17557,53.92785246,53.92785246,NA,C,Carp,Cyprinus carpio,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-04-19 09:30:00,4/19/1999 9:30,STTD,1999,W,FALSE,CLR,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,NA,c 550,13,Regular,447619,465176,17557,17557,53.92785246,53.92785246,NA,C,Carp,Cyprinus carpio,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-04-19 09:30:00,4/19/1999 9:30,STTD,1999,W,FALSE,CLR,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,NA,c 550,13,Regular,447619,465176,17557,17557,53.92785246,53.92785246,NA,C,Carp,Cyprinus carpio,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-04-19 09:30:00,4/19/1999 9:30,STTD,1999,W,FALSE,CLR,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,NA,c 550,13,Regular,447619,465176,17557,17557,53.92785246,53.92785246,NA,C,Carp,Cyprinus carpio,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-04-19 09:30:00,4/19/1999 9:30,STTD,1999,W,FALSE,CLR,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,NA,c 550,13,Regular,447619,465176,17557,17557,53.92785246,53.92785246,NA,C,Carp,Cyprinus carpio,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-04-19 09:30:00,4/19/1999 9:30,STTD,1999,W,FALSE,CLR,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,NA,c 550,13,Regular,447619,465176,17557,17557,53.92785246,53.92785246,NA,C,Carp,Cyprinus carpio,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-04-19 09:30:00,4/19/1999 9:30,STTD,1999,W,FALSE,CLR,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,NA,c 550,13,Regular,447619,465176,17557,17557,53.92785246,53.92785246,NA,C,Carp,Cyprinus carpio,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-04-19 09:30:00,4/19/1999 9:30,STTD,1999,W,FALSE,CLR,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,NA,c 550,13,Regular,447619,465176,17557,17557,53.92785246,53.92785246,NA,C,Carp,Cyprinus carpio,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-04-19 09:30:00,4/19/1999 9:30,STTD,1999,W,FALSE,CLR,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,NA,c 550,13,Regular,447619,465176,17557,17557,53.92785246,53.92785246,NA,C,Carp,Cyprinus carpio,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-04-19 09:30:00,4/19/1999 9:30,STTD,1999,W,FALSE,CLR,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,NA,c 550,13,Regular,447619,465176,17557,17557,53.92785246,53.92785246,NA,C,Carp,Cyprinus carpio,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-04-19 09:30:00,4/19/1999 9:30,STTD,1999,W,FALSE,CLR,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,NA,c 550,13,Regular,447619,465176,17557,17557,53.92785246,53.92785246,NA,C,Carp,Cyprinus carpio,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-04-19 09:30:00,4/19/1999 9:30,STTD,1999,W,FALSE,CLR,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,NA,c 550,13,Regular,447619,465176,17557,17557,53.92785246,53.92785246,NA,C,Carp,Cyprinus carpio,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-04-19 09:30:00,4/19/1999 9:30,STTD,1999,W,FALSE,CLR,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,NA,c 550,13,Regular,447619,465176,17557,17557,53.92785246,53.92785246,NA,C,Carp,Cyprinus carpio,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-04-19 09:30:00,4/19/1999 9:30,STTD,1999,W,FALSE,CLR,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,NA,c 550,13,Regular,447619,465176,17557,17557,53.92785246,53.92785246,NA,C,Carp,Cyprinus carpio,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-04-19 09:30:00,4/19/1999 9:30,STTD,1999,W,FALSE,CLR,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,NA,c 550,13,Regular,447619,465176,17557,17557,53.92785246,53.92785246,NA,C,Carp,Cyprinus carpio,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-04-19 09:30:00,4/19/1999 9:30,STTD,1999,W,FALSE,CLR,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,NA,c 550,13,Regular,447619,465176,17557,17557,53.92785246,53.92785246,NA,C,Carp,Cyprinus carpio,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-04-19 09:30:00,4/19/1999 9:30,STTD,1999,W,FALSE,CLR,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,NA,c 550,13,Regular,447619,465176,17557,17557,53.92785246,53.92785246,NA,C,Carp,Cyprinus carpio,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-04-19 09:30:00,4/19/1999 9:30,STTD,1999,W,FALSE,CLR,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,NA,c 550,13,Regular,447619,465176,17557,17557,53.92785246,53.92785246,NA,C,Carp,Cyprinus carpio,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-04-19 09:30:00,4/19/1999 9:30,STTD,1999,W,FALSE,CLR,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,NA,c 550,13,Regular,447619,465176,17557,17557,53.92785246,53.92785246,NA,C,Carp,Cyprinus carpio,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-04-23 09:30:00,4/23/1999 9:30,STTD,1999,W,FALSE,CLR,NA,NA,17.8,0.18,NA,NA,NA,NA,NA,NA,STTDL 021,10,Regular,465221,475438,10217,10217,31.38240409,31.38240409,NA,NODATA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
SHR_1999-04-27 07:48:00,4/27/1999 7:48,SHR,1999,W,FALSE,CLR,NA,NA,15,0.53,NA,NA,NA,NA,NA,NA,SHRL 018  only 7 turns?  NI,10,Regular,475432,475439,7,8195,0.021501109,25.17165523,SBE in morula stage ca. 3.7mm in diameter,SBE,Striped Bass Eggs,Morone saxatilis,NA,2,93.018,0.079,NA,NA,3,FM,1,LAB,3,FM,NA,NA,3   1   3   NA,FM   LAB   FM   NA
STTD_1999-04-27 09:30:00,4/27/1999 9:30,STTD,1999,W,FALSE,CLR,NA,NA,16.1,0.15,NA,NA,NA,NA,NA,NA,STTDL 022; tow,10,Regular,475446,494609,19163,19163,58.86082114,58.86082114,NA,NODATA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-04-29 13:23:00,4/29/1999 13:23,STTD,1999,W,FALSE,CLR,NA,NA,15.2,0.14,NA,NA,NA,NA,NA,NA,22023   only 7 turns?  NI; tow,10,Regular,508928,509338,410,10955,1.259350658,33.64923527,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.794,0.03,NA,NA,3,FM,0,NA,2,FM,NA,NA,3   0   2   NA,FM   NA   FM   NA
STTD_1999-04-29 13:23:00,4/29/1999 13:23,STTD,1999,W,FALSE,CLR,NA,NA,15.2,0.14,NA,NA,NA,NA,NA,NA,22023   only 7 turns?  NI; tow,10,Regular,508928,509338,410,10955,1.259350658,33.64923527,NA,SASU,Sacramento Sucker,Catostomus occidentalis,NA,1,0.794,0.03,NA,NA,3,FM,0,NA,2,FM,NA,NA,3   0   2   NA,FM   NA   FM   NA
STTD_1999-04-30 12:00:00,4/30/1999 12:00,STTD,1999,W,FALSE,CLR,NA,NA,15.5,0.17,NA,NA,NA,NA,NA,NA,22024  check fluid / Flow meter broken (only 101 turns); tow,10,Regular,509236,509337,101,10955,0.310230284,33.64923527,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,3.223,0.03,NA,NA,3,FM,0,NA,3,FM,NA,NA,3   0   3   NA,FM   NA   FM   NA
STTD_1999-04-30 12:00:00,4/30/1999 12:00,STTD,1999,W,FALSE,CLR,NA,NA,15.5,0.17,NA,NA,NA,NA,NA,NA,22024  check fluid / Flow meter broken (only 101 turns); tow,10,Regular,509236,509337,101,10955,0.310230284,33.64923527,NA,C,Carp,Cyprinus carpio,NA,1,3.223,0.03,NA,NA,3,FM,0,NA,3,FM,NA,NA,3   0   3   NA,FM   NA   FM   NA
STTD_1999-04-30 12:00:00,4/30/1999 12:00,STTD,1999,W,FALSE,CLR,NA,NA,15.5,0.17,NA,NA,NA,NA,NA,NA,22024  check fluid / Flow meter broken (only 101 turns); tow,10,Regular,509236,509337,101,10955,0.310230284,33.64923527,NA,SASU,Sacramento Sucker,Catostomus occidentalis,NA,1,3.223,0.03,NA,NA,3,FM,0,NA,3,FM,NA,NA,3   0   3   NA,FM   NA   FM   NA
STTD_1999-05-05 10:14:00,5/5/1999 10:14,STTD,1999,W,FALSE,NA,NA,NA,16.7,0.17,NA,NA,NA,NA,NA,NA,22026; tow,10,Regular,31375,51450,20075,20075,61.66210845,61.66210845,NA,TFS,Threadfin Shad,Dorosoma petenense,NA,1,0.016,0.016,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-05-05 10:14:00,5/5/1999 10:14,STTD,1999,W,FALSE,NA,NA,NA,16.7,0.17,NA,NA,NA,NA,NA,NA,22026; tow,10,Regular,31375,51450,20075,20075,61.66210845,61.66210845,NA,LP,Logperch,Percina macrolepida,NA,1,0.016,0.016,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-05-05 10:14:00,5/5/1999 10:14,STTD,1999,W,FALSE,NA,NA,NA,16.7,0.17,NA,NA,NA,NA,NA,NA,22026; tow,10,Regular,31375,51450,20075,20075,61.66210845,61.66210845,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.016,0.016,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-05-05 10:14:00,5/5/1999 10:14,STTD,1999,W,FALSE,NA,NA,NA,16.7,0.17,NA,NA,NA,NA,NA,NA,22026; tow,10,Regular,31375,51450,20075,20075,61.66210845,61.66210845,NA,SASU,Sacramento Sucker,Catostomus occidentalis,NA,1,0.016,0.016,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-05-07 11:15:00,5/7/1999 11:15,STTD,1999,W,FALSE,CLR,NA,NA,17.8,0.14,NA,NA,NA,NA,NA,NA,22027,10,Regular,68686,86467,17781,17781,54.61588794,54.61588794,NA,LP,Logperch,Percina macrolepida,NA,1,0.018,0.018,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-05-07 11:15:00,5/7/1999 11:15,STTD,1999,W,FALSE,CLR,NA,NA,17.8,0.14,NA,NA,NA,NA,NA,NA,22027,10,Regular,68686,86467,17781,17781,54.61588794,54.61588794,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.018,0.018,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-05-07 11:15:00,5/7/1999 11:15,STTD,1999,W,FALSE,CLR,NA,NA,17.8,0.14,NA,NA,NA,NA,NA,NA,22027,10,Regular,68686,86467,17781,17781,54.61588794,54.61588794,NA,SASU,Sacramento Sucker,Catostomus occidentalis,NA,1,0.018,0.018,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-05-10 10:13:00,5/10/1999 10:13,STTD,1999,W,FALSE,CLR,NA,NA,17.8,NA,NA,NA,NA,NA,NA,NA,22028  tow; flood,10,Regular,86472,108705,22233,22233,68.29059314,68.29059314,NA,LP,Logperch,Percina macrolepida,NA,4,0.059,0.059,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-05-10 10:13:00,5/10/1999 10:13,STTD,1999,W,FALSE,CLR,NA,NA,17.8,NA,NA,NA,NA,NA,NA,NA,22028  tow; flood,10,Regular,86472,108705,22233,22233,68.29059314,68.29059314,NA,PRS,Prickly Sculpin,Cottus asper,NA,6,0.088,0.088,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-05-10 10:13:00,5/10/1999 10:13,STTD,1999,W,FALSE,CLR,NA,NA,17.8,NA,NA,NA,NA,NA,NA,NA,22028  tow; flood,10,Regular,86472,108705,22233,22233,68.29059314,68.29059314,NA,MSS,Inland Silverside,Menidia beryllina,NA,3,0.044,0.044,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-05-10 10:13:00,5/10/1999 10:13,STTD,1999,W,FALSE,CLR,NA,NA,17.8,NA,NA,NA,NA,NA,NA,NA,22028  tow; flood,10,Regular,86472,108705,22233,22233,68.29059314,68.29059314,NA,SPLT,Sacramento Splittail,Pogonichthys macrolepidotus,NA,1,0.015,0.015,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-05-10 10:13:00,5/10/1999 10:13,STTD,1999,W,FALSE,CLR,NA,NA,17.8,NA,NA,NA,NA,NA,NA,NA,22028  tow; flood,10,Regular,86472,108705,22233,22233,68.29059314,68.29059314,NA,SPLT,Sacramento Splittail,Pogonichthys macrolepidotus,NA,1,0.015,0.015,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-05-10 10:13:00,5/10/1999 10:13,STTD,1999,W,FALSE,CLR,NA,NA,17.8,NA,NA,NA,NA,NA,NA,NA,22028  tow; flood,10,Regular,86472,108705,22233,22233,68.29059314,68.29059314,NA,SPLT,Sacramento Splittail,Pogonichthys macrolepidotus,NA,1,0.015,0.015,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-05-10 10:13:00,5/10/1999 10:13,STTD,1999,W,FALSE,CLR,NA,NA,17.8,NA,NA,NA,NA,NA,NA,NA,22028  tow; flood,10,Regular,86472,108705,22233,22233,68.29059314,68.29059314,NA,SPLT,Sacramento Splittail,Pogonichthys macrolepidotus,NA,1,0.015,0.015,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-05-10 10:13:00,5/10/1999 10:13,STTD,1999,W,FALSE,CLR,NA,NA,17.8,NA,NA,NA,NA,NA,NA,NA,22028  tow; flood,10,Regular,86472,108705,22233,22233,68.29059314,68.29059314,NA,SPLT,Sacramento Splittail,Pogonichthys macrolepidotus,NA,1,0.015,0.015,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-05-10 10:13:00,5/10/1999 10:13,STTD,1999,W,FALSE,CLR,NA,NA,17.8,NA,NA,NA,NA,NA,NA,NA,22028  tow; flood,10,Regular,86472,108705,22233,22233,68.29059314,68.29059314,NA,SPLT,Sacramento Splittail,Pogonichthys macrolepidotus,NA,1,0.015,0.015,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-05-10 10:13:00,5/10/1999 10:13,STTD,1999,W,FALSE,CLR,NA,NA,17.8,NA,NA,NA,NA,NA,NA,NA,22028  tow; flood,10,Regular,86472,108705,22233,22233,68.29059314,68.29059314,NA,SPLT,Sacramento Splittail,Pogonichthys macrolepidotus,NA,1,0.015,0.015,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-05-10 10:13:00,5/10/1999 10:13,STTD,1999,W,FALSE,CLR,NA,NA,17.8,NA,NA,NA,NA,NA,NA,NA,22028  tow; flood,10,Regular,86472,108705,22233,22233,68.29059314,68.29059314,NA,SPLT,Sacramento Splittail,Pogonichthys macrolepidotus,NA,1,0.015,0.015,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-05-10 10:13:00,5/10/1999 10:13,STTD,1999,W,FALSE,CLR,NA,NA,17.8,NA,NA,NA,NA,NA,NA,NA,22028  tow; flood,10,Regular,86472,108705,22233,22233,68.29059314,68.29059314,NA,SPLT,Sacramento Splittail,Pogonichthys macrolepidotus,NA,1,0.015,0.015,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-05-10 10:13:00,5/10/1999 10:13,STTD,1999,W,FALSE,CLR,NA,NA,17.8,NA,NA,NA,NA,NA,NA,NA,22028  tow; flood,10,Regular,86472,108705,22233,22233,68.29059314,68.29059314,NA,SPLT,Sacramento Splittail,Pogonichthys macrolepidotus,NA,1,0.015,0.015,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-05-10 10:13:00,5/10/1999 10:13,STTD,1999,W,FALSE,CLR,NA,NA,17.8,NA,NA,NA,NA,NA,NA,NA,22028  tow; flood,10,Regular,86472,108705,22233,22233,68.29059314,68.29059314,NA,SPLT,Sacramento Splittail,Pogonichthys macrolepidotus,NA,1,0.015,0.015,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-05-10 10:13:00,5/10/1999 10:13,STTD,1999,W,FALSE,CLR,NA,NA,17.8,NA,NA,NA,NA,NA,NA,NA,22028  tow; flood,10,Regular,86472,108705,22233,22233,68.29059314,68.29059314,NA,SPLT,Sacramento Splittail,Pogonichthys macrolepidotus,NA,1,0.015,0.015,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-05-10 10:13:00,5/10/1999 10:13,STTD,1999,W,FALSE,CLR,NA,NA,17.8,NA,NA,NA,NA,NA,NA,NA,22028  tow; flood,10,Regular,86472,108705,22233,22233,68.29059314,68.29059314,NA,SPLT,Sacramento Splittail,Pogonichthys macrolepidotus,NA,1,0.015,0.015,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-05-10 10:13:00,5/10/1999 10:13,STTD,1999,W,FALSE,CLR,NA,NA,17.8,NA,NA,NA,NA,NA,NA,NA,22028  tow; flood,10,Regular,86472,108705,22233,22233,68.29059314,68.29059314,NA,SPLT,Sacramento Splittail,Pogonichthys macrolepidotus,NA,1,0.015,0.015,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-05-10 10:13:00,5/10/1999 10:13,STTD,1999,W,FALSE,CLR,NA,NA,17.8,NA,NA,NA,NA,NA,NA,NA,22028  tow; flood,10,Regular,86472,108705,22233,22233,68.29059314,68.29059314,NA,SPLT,Sacramento Splittail,Pogonichthys macrolepidotus,NA,1,0.015,0.015,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-05-10 10:13:00,5/10/1999 10:13,STTD,1999,W,FALSE,CLR,NA,NA,17.8,NA,NA,NA,NA,NA,NA,NA,22028  tow; flood,10,Regular,86472,108705,22233,22233,68.29059314,68.29059314,NA,SPLT,Sacramento Splittail,Pogonichthys macrolepidotus,NA,1,0.015,0.015,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-05-10 10:13:00,5/10/1999 10:13,STTD,1999,W,FALSE,CLR,NA,NA,17.8,NA,NA,NA,NA,NA,NA,NA,22028  tow; flood,10,Regular,86472,108705,22233,22233,68.29059314,68.29059314,NA,SPLT,Sacramento Splittail,Pogonichthys macrolepidotus,NA,1,0.015,0.015,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-05-10 10:13:00,5/10/1999 10:13,STTD,1999,W,FALSE,CLR,NA,NA,17.8,NA,NA,NA,NA,NA,NA,NA,22028  tow; flood,10,Regular,86472,108705,22233,22233,68.29059314,68.29059314,NA,SPLT,Sacramento Splittail,Pogonichthys macrolepidotus,NA,1,0.015,0.015,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-05-10 10:13:00,5/10/1999 10:13,STTD,1999,W,FALSE,CLR,NA,NA,17.8,NA,NA,NA,NA,NA,NA,NA,22028  tow; flood,10,Regular,86472,108705,22233,22233,68.29059314,68.29059314,NA,SPLT,Sacramento Splittail,Pogonichthys macrolepidotus,NA,1,0.015,0.015,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_1999-05-10 10:13:00,5/10/1999 10:13,STTD,1999,W,FALSE,CLR,NA,NA,17.8,NA,NA,NA,NA,NA,NA,NA,22028  tow; flood,10,Regular,86472,108705,22233,22233,68.29059314,68.29059314,NA,SPLT,Sacramento Splittail,Pogonichthys macrolepidotus,NA,1,0.015,0.015,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
