LarvalCatchID,LarvalDataID,ChannelLocation,SpeciesCode,Stage,TL,FL,Count,Comments,LarvalCode
716,184,,STB,Y,4.800000191,,1,,
717,184,,STB,Y,5,,1,,
718,184,,STB,Y,4.099999905,,1,,
719,184,,STB,Y,5,,1,,
720,184,,STB,Y,4.300000191,,1,,
721,184,,STB,Y,5,,1,,
722,184,,STB,Y,4.900000095,,1,,
723,184,,STB,Y,4.099999905,,1,,
724,187,,AMS,J,18.10000038,19,1,,
725,187,,AMS,J,18.60000038,19.5,1,,
726,187,,AMS,J,18.5,19.10000038,1,,
727,187,,AMS,J,16.70000076,17.10000038,1,,
728,187,,AMS,J,14.5,,1,,
729,187,,AMS,J,10.5,,1,,
730,187,,AMS,J,13.5,14.30000019,1,,
731,187,,STB,J,7.300000191,,1,mutilated,
732,187,,STB,J,9.399999619,,1,mutilated,
733,187,,STB,J,10.39999962,11,1,mutilated,
734,187,,STB,J,10.5,11,1,mutilated,
735,187,,STB,J,12.80000019,13.30000019,1,mutilated,
736,187,,STB,J,14.89999962,15.89999962,1,mutilated,
737,187,,STB,J,10.5,11,1,mutilated,
738,187,,STB,J,13,14.10000038,1,mutilated,
739,187,,STB,J,10,10.39999962,1,mutilated,
740,187,,MSS,Y,4.699999809,,1,mutilated,
741,186,,STB,Y,4.5,,1,mutilated,
742,186,,STB,Y,4.599999905,,1,mutilated,
743,186,,STB,Y,4.599999905,,1,mutilated,
744,186,,STB,Y,7.5,,1,mutilated,
745,186,,STB,Y,4.400000095,,1,mutilated,
746,186,,STB,Y,5,,1,mutilated,
747,186,,STB,Y,4.400000095,,1,mutilated,
748,186,,STB,E,,,4,yolk only,
749,189,,PRS,L,5.699999809,,1,,
750,191,,PRS,L,5.5,,1,,
751,159,,PRS,L,5.900000095,,1,58 total count,
752,159,,PRS,L,5.400000095,,1,,
753,159,,PRS,L,7.400000095,,1,,
754,159,,PRS,L,5.699999809,,1,,
755,159,,PRS,L,5.300000191,,1,,
756,159,,PRS,L,6.199999809,,1,,
757,159,,PRS,L,7,,1,,
758,159,,PRS,L,5.900000095,,1,,
759,159,,PRS,L,8.5,,1,,
760,159,,PRS,L,5,,1,,
761,159,,PRS,L,5.900000095,,1,,
762,159,,PRS,L,6.199999809,,1,,
763,159,,PRS,L,6.199999809,,1,,
764,159,,PRS,L,5.400000095,,1,,
765,159,,PRS,L,8.399999619,,1,,
766,159,,PRS,L,7.199999809,,1,,
767,159,,PRS,L,6.300000191,,1,,
768,159,,PRS,L,5.800000191,,1,,
769,159,,PRS,L,5.5,,1,,
770,159,,PRS,L,5.300000191,,1,,
771,159,,PRS,L,6,,1,,
772,159,,PRS,L,6.300000191,,1,,
773,159,,PRS,L,5.800000191,,1,,
774,159,,PRS,L,6.699999809,,1,,
775,161,,PRS,L,5.800000191,,1,,
784,194,,PRS,L,5.5,,1,,
785,194,,PRS,L,5.800000191,,1,,
786,194,,PRS,L,4.699999809,,1,,
787,194,,PRS,L,5.5,,1,,
788,195,,PRS,L,5.199999809,,1,,
789,197,,PRS,L,4.699999809,,1,,
790,197,,GSN,L,5.599999905,,1,,
791,198,,PRS,Y,8.699999809,,1,15 total count,
792,198,,PRS,Y,4.599999905,,1,,
793,198,,PRS,Y,5.199999809,,1,,
794,198,,PRS,Y,6.099999905,,1,,
795,198,,PRS,Y,6.199999809,,1,,
796,198,,PRS,Y,5.599999905,,1,,
797,198,,PRS,Y,5.699999809,,1,,
798,198,,PRS,Y,6.800000191,,1,,
799,198,,PRS,Y,6,,1,,
800,198,,PRS,Y,5.300000191,,1,,
801,198,,PRS,Y,5.599999905,,1,,
802,198,,PRS,Y,6,,1,,
803,198,,PRS,Y,6.699999809,,1,,
804,198,,PRS,Y,5.099999905,,1,,
805,198,,PRS,Y,6.199999809,,1,,
806,198,,LP,Y,5.699999809,,1,,
807,198,,TRD,Y,2.900000095,,1,Tridentiger spp.,
808,198,,TRD,Y,3.099999905,,1,Tridentiger spp.,
809,199,,BKS,L,5.199999809,,1,pomoxis spp.,
811,199,,STB,Y,3.099999905,,1,,
812,199,,STB,Y,4.900000095,,1,,
813,199,,STB,Y,4.099999905,,1,,
814,199,,STB,Y,4.400000095,,1,,
815,199,,STB,Y,3.400000095,,1,,
816,199,,STB,Y,4.699999809,,1,,
817,199,,STB,Y,4.5,,1,,
818,199,,STB,E,,,13,"morula to late embryo stage, some no chorion",
819,200,,TFS,L,6,,1,5 total count,
820,200,,TFS,L,5.599999905,,1,,
821,200,,TFS,L,4.5,,1,,
822,200,,TFS,L,5.400000095,,1,,
823,200,,TFS,L,4.599999905,,1,,
824,200,,C,L,6.599999905,,1,,
825,200,,PRS,L,5.599999905,,1,,
826,200,,PRS,L,5.699999809,,1,,
827,200,,PRS,L,7.800000191,,1,,
828,200,,PRS,L,5.800000191,,1,,
829,200,,PRS,L,7,,1,,
830,200,,PRS,L,5.5,,1,,
831,200,,PRS,L,6.199999809,,1,,
832,200,,PRS,L,5.800000191,,1,,
833,200,,PRS,L,5.400000095,,1,,
834,200,,PRS,L,6.599999905,,1,,
835,200,,PRS,L,5.5,,1,,
836,200,,PRS,L,5.699999809,,1,,
837,200,,PRS,L,5.199999809,,1,,
838,200,,PRS,L,5.900000095,,1,,
839,200,,PRS,L,5.300000191,,1,,
840,200,,PRS,L,7.800000191,,1,,
841,200,,PRS,L,5.400000095,,1,,
842,200,,PRS,L,5.900000095,,1,,
843,200,,PRS,L,5.900000095,,1,,
844,200,,PRS,L,5.699999809,,1,,
845,200,,PRS,L,5.300000191,,1,,
846,200,,PRS,L,5.5,,1,,
847,200,,PRS,L,5.699999809,,1,,
848,200,,PRS,L,5.599999905,,1,,
849,200,,PRS,L,6.099999905,,1,3 unmeasured,
850,200,,TRD,L,3.599999905,,1,"44 total count, tridentiger spp.",
851,200,,TRD,L,3.099999905,,1,tridentiger spp.,
852,200,,TRD,L,3.5,,1,tridentiger spp.,
853,200,,TRD,L,3.5,,1,tridentiger spp.,
854,200,,TRD,L,3.700000048,,1,tridentiger spp.,
855,200,,TRD,L,2.900000095,,1,tridentiger spp.,
856,200,,TRD,L,3.799999952,,1,tridentiger spp.,
857,200,,TRD,L,3.900000095,,1,tridentiger spp.,
858,200,,TRD,L,3.700000048,,1,tridentiger spp.,
859,200,,TRD,L,3.799999952,,1,tridentiger spp.,
860,200,,TRD,L,3.299999952,,1,tridentiger spp.,
861,200,,TRD,L,3,,1,tridentiger spp.,
862,200,,TRD,L,3.700000048,,1,tridentiger spp.,
863,200,,TRD,L,3.299999952,,1,tridentiger spp.,
864,200,,TRD,L,3.799999952,,1,tridentiger spp.,
865,200,,TRD,L,3,,1,tridentiger spp.,
866,200,,TRD,L,4.5,,1,tridentiger spp.,
867,200,,TRD,L,3.799999952,,1,tridentiger spp.,
868,200,,TRD,L,4.099999905,,1,tridentiger spp.,
869,200,,TRD,L,3.700000048,,1,tridentiger spp.,
870,200,,TRD,L,3.700000048,,1,tridentiger spp.,
871,200,,TRD,L,3.799999952,,1,tridentiger spp.,
872,200,,TRD,L,4,,1,tridentiger spp.,
873,200,,TRD,L,3.200000048,,1,tridentiger spp.,
874,200,,TRD,L,3.599999905,,1,19 unmeasured,
876,201,,C,L,6.099999905,,1,5 total count,
877,201,,C,L,6.400000095,,1,,
878,201,,C,L,7.400000095,,1,,
879,201,,C,L,7.800000191,,1,,
880,201,,C,L,7.300000191,,1,,
881,201,,STB,Y,4.199999809,,1,47 total count,
882,201,,STB,Y,5.199999809,,1,,
883,201,,STB,Y,5.199999809,,1,,
884,201,,STB,Y,5,,1,,
885,201,,STB,Y,5.199999809,,1,,
886,201,,STB,Y,5.300000191,,1,,
887,201,,STB,Y,5,,1,,
888,201,,STB,Y,4.900000095,,1,,
889,201,,STB,Y,4.5,,1,,
890,201,,STB,Y,3.900000095,,1,,
891,201,,STB,Y,4,,1,,
892,201,,STB,Y,4.800000191,,1,,
893,201,,STB,Y,4.599999905,,1,,
894,201,,STB,Y,4.099999905,,1,,
895,201,,STB,Y,4.300000191,,1,,
896,201,,STB,Y,4.199999809,,1,,
897,201,,STB,Y,5.099999905,,1,,
898,201,,STB,Y,4.900000095,,1,,
899,201,,STB,Y,5.199999809,,1,,
900,201,,STB,Y,4.699999809,,1,,
901,201,,STB,Y,4.300000191,,1,,
902,201,,STB,Y,4,,1,,
903,201,,STB,Y,5.300000191,,1,,
904,201,,STB,Y,5.199999809,,1,,
905,201,,STB,Y,4.400000095,,1,22 unmeasured,
906,201,,STB,E,,,10,"early embryo stages, no chorion",
907,202,,STB,Y/L,9.800000191,,1,"27 total count, Juvenile",
908,202,,STB,Y/L,8.5,,1,Juvenile,
909,202,,STB,Y/L,8.300000191,,1,Juvenile,
910,202,,STB,Y/L,10.10000038,,1,Juvenile,
911,202,,STB,Y/L,5.5,,1,Juvenile,
912,202,,STB,Y/L,7.699999809,,1,Juvenile,
913,202,,STB,Y/L,9.600000381,,1,Juvenile,
914,202,,STB,Y/L,9.399999619,,1,Juvenile,
915,202,,STB,Y/L,8.199999809,,1,Juvenile,
916,202,,STB,Y/L,9.699999809,,1,Juvenile,
917,202,,STB,Y/L,9.199999809,,1,Juvenile,
918,202,,STB,Y/L,5.5,,1,Juvenile,
919,202,,STB,Y/L,11.80000019,11,1,Juvenile,
920,202,,STB,Y/L,14.30000019,13.69999981,1,Juvenile,
921,202,,STB,Y/L,12.80000019,13.19999981,1,Juvenile,
922,202,,STB,Y/L,11,11.19999981,1,Juvenile,
923,202,,STB,Y/L,14,14.69999981,1,Juvenile,
924,202,,STB,Y/L,11,10.69999981,1,Juvenile,
925,202,,STB,Y/L,11.30000019,10.89999962,1,Juvenile,
926,202,,STB,Y/L,10.30000019,9.899999619,1,Juvenile,
927,202,,STB,Y/L,14.19999981,13.39999962,1,Juvenile,
928,202,,STB,Y/L,14.60000038,13.89999962,1,Juvenile,
929,202,,STB,Y/L,13,12.5,1,Juvenile,
930,202,,STB,Y/L,13.30000019,12.80000019,1,Juvenile,
931,202,,STB,Y/L,13.30000019,12.80000019,1,Juvenile,
932,202,,STB,Y/L,12.30000019,11.89999962,1,9 unmeasured,
933,202,,TFS,L,4.900000095,,1,,
934,203,,STB,Y,5,,1,13 total count,
935,203,,STB,Y,3.799999952,,1,,
936,203,,STB,Y,4.800000191,,1,,
937,203,,STB,Y,3.799999952,,1,,
938,203,,STB,Y,3.700000048,,1,,
939,203,,STB,Y,4,,1,,
940,203,,STB,Y,3.700000048,,1,,
941,203,,STB,Y,4.199999809,,1,,
942,203,,STB,Y,4.699999809,,1,,
943,203,,STB,Y,3.700000048,,1,,
944,203,,STB,Y,3.799999952,,1,,
945,203,,STB,Y,3.200000048,,1,,
946,203,,STB,Y,3,,1,,
947,203,,STB,E,,,11,"morula stage, no chorion",
948,203,,STB,E,,,11,"with a chorion, broken",
949,203,,STB,E,,,1,"late embryo, no chorion",
950,204,,TFS,L,10.5,,1,,
951,204,,TFS,L,11.5,,1,,
952,204,,TFS,J,21.29999924,20,1,Juvenile,
953,204,,TFS,L,9.800000191,,1,,
954,204,,TFS,J,19.10000038,18.20000076,1,Juvenile,
955,204,,TFS,L,10,,1,,
956,204,,STB,Y/L,7.800000191,,1,,
957,204,,STB,Y/L,9.199999809,,1,,
958,204,,STB,Y/L,9.5,,1,,
959,204,,STB,Y/L,10,,1,,
960,204,,STB,Y/L,8.800000191,,1,,
961,204,,STB,Y/L,10.60000038,,1,,
962,204,,STB,Y/L,9.800000191,,1,,
963,204,,STB,Y/L,8.199999809,,1,,
964,204,,STB,Y/L,9.699999809,,1,,
965,204,,STB,Y/L,9,,1,,
966,204,,STB,Y/L,10.69999981,,1,,
967,204,,STB,Y/L,9,,1,,
968,204,,STB,Y/L,9.199999809,,1,,
969,204,,STB,Y/L,6.800000191,,1,,
970,204,,STB,Y/L,8.5,,1,,
971,204,,STB,Y/L,10.39999962,,1,,
972,204,,STB,Y/L,9.100000381,,1,,
973,204,,STB,Y/L,7.599999905,,1,,
974,204,,STB,Y/L,7.5,,1,,
975,204,,STB,Y/L,10,,1,,
976,204,,STB,Y/L,13.10000038,12.5,1,Juvenile,
977,204,,STB,Y/L,14.30000019,13.69999981,1,Juvenile,
978,204,,STB,Y/L,11.60000038,11.10000038,1,Juvenile,
979,204,,STB,Y/L,14.60000038,14.19999981,1,Juvenile,
980,204,,STB,Y/L,13.69999981,13.10000038,1,Juvenile,
981,204,,STB,Y/L,13,12.5,1,Juvenile,
982,204,,STB,Y/L,11.80000019,11.39999962,1,Juvenile,
983,204,,STB,Y/L,17,16,1,Juvenile,
984,204,,STB,Y/L,15.5,14.80000019,1,Juvenile,
985,204,,STB,Y/L,12.89999962,12.39999962,1,Juvenile,
988,242,,PRS,L,5.699999809,,1,,
989,245,,SBE,E,,,56,"early embryo, late embryo stages, mostly no chorio",
990,245,,AT,,,,1,,
991,245,,SE,,,,1,,
992,245,,CB,,,,1,,
993,245,,STB,Y,4,,1,,
994,245,,STB,Y,3,,1,,
995,245,,STB,Y,3.700000048,,1,,
996,245,,STB,Y,3.900000095,,1,,
997,245,,STB,Y,3,,1,,
998,245,,STB,Y,3.700000048,,1,,
999,245,,I,,,,1,,
1000,247,,STB,E,,,9,"early embryo stages, no chorion",
1001,256,,STB,Y,3.5,,1,,
1002,256,,STB,Y,3.5,,1,,
1003,256,,STB,Y,3.700000048,,1,,
1004,256,,STB,Y,3.799999952,,1,,
1005,256,,STB,Y,3.200000048,,1,,
1006,256,,STB,Y,3.700000048,,1,,
1007,256,,STB,Y,3.599999905,,1,,
1008,256,,STB,Y,4.300000191,,1,,
1009,256,,SBE,E,,,16,early embryo stages,
1010,249,,PRS,L,6.300000191,,1,,
1011,249,,TFS,L,5.099999905,,1,,
1013,249,,TFS,L,5.099999905,,1,,
1014,250,,STB,Y,8.300000191,,1,,
1016,250,,STB,Y,4,,1,,
1017,250,,STB,Y,3.799999952,,1,,
1018,250,,STB,Y,4.199999809,,1,,
1019,250,,STB,Y,4,,1,,
1020,250,,STB,Y,4.5,,1,,
1021,250,,STB,Y,4.400000095,,1,,
1022,250,,STB,Y,4.099999905,,1,,
1023,250,,STB,Y,3.700000048,,1,,
1024,250,,STB,Y,4.699999809,,1,,
1025,250,,SBE,E,,,14,"dead eggs, early embryo stages",
1026,251,,TFS,L,13,,1,,
1027,251,,TFS,L,5.199999809,,1,,
1028,251,,TFS,L,5.5,,1,,
1029,251,,TFS,L,5.099999905,,1,,
1030,251,,STB,L,8,,1,Juvenile,
1031,251,,STB,L,8.199999809,,1,,
1032,251,,STB,L,7.199999809,,1,,
1033,251,,STB,L,7.699999809,,1,,
1034,251,,STB,L,7.599999905,,1,,
1035,251,,STB,L,6.900000095,,1,,
1036,251,,STB,L,7.300000191,,1,,
1037,251,,STB,L,9.100000381,,1,,
1038,251,,STB,L,7.699999809,,1,,
1039,251,,STB,L,7.5,,1,,
1040,251,,STB,L,7,,1,,
1041,251,,STB,L,7.199999809,,1,,
1042,251,,STB,L,5.300000191,,1,,
1043,251,,STB,L,6.800000191,,1,,
1044,251,,STB,L,7.699999809,,1,,
1045,251,,STB,L,7.199999809,,1,,
1046,251,,STB,L,8.300000191,,1,,
1047,251,,STB,L,7.699999809,,1,,
1048,251,,STB,L,7.599999905,,1,,
1049,251,,STB,L,8,,1,,
1050,251,,STB,L,10.19999981,10,1,,
1051,251,,STB,L,10.10000038,9.899999619,1,,
1052,251,,STB,L,11.80000019,11.39999962,1,,
1053,251,,STB,L,10.10000038,9.899999619,1,,
1054,251,,STB,L,10.5,10.30000019,1,,
1055,251,,STB,L,14,13.5,1,,
1056,251,,STB,L,11.39999962,11.10000038,1,,
1057,251,,STB,L,10.19999981,9.800000191,1,,
1058,251,,STB,L,10.19999981,10,1,30 unmeasured,
1061,251,,MSS,J,42,,1,,
1062,251,,SPLT,L,9.300000191,9,1,,
1063,275,,PRS,Y,,6.5,1,,
1064,275,,PRS,Y,,4.800000191,1,,
1065,273,,PRS,Y,,5.400000095,1,,
1066,273,,PRS,Y,,5.5,1,,
1067,273,,PRS,Y,,5.199999809,1,,
1069,269,,PRS,L,,5,1,,
1070,269,,PRS,L,,5.5,1,,
1072,265,,STB,E,,,1,,
1073,265,,C,Y,,6.800000191,1,,
1074,265,,LP,Y,,5.699999809,1,,
1075,265,,PRS,Y/L,,5.400000095,1,,
1076,265,,PRS,Y/L,,5.599999905,1,,
1077,265,,PRS,Y/L,,6.099999905,1,,
1078,265,,PRS,Y/L,,5.5,1,,
1079,265,,PRS,Y/L,,5.599999905,1,,
1080,265,,PRS,Y/L,,5.300000191,1,,
1081,265,,PRS,Y/L,,5.199999809,1,,
1082,265,,PRS,Y/L,,6.199999809,1,,
1083,265,,PRS,Y/L,,5.5,1,,
1084,263,,SPLT,Y/L,7,,1,,
1085,263,,SPLT,Y/L,7.5,,1,,
1086,263,,PRS,L,5.5,,1,,
1087,263,,PRS,L,5.300000191,,1,,
1088,263,,PRS,L,4.599999905,,1,,
1089,263,,PRS,L,5.199999809,,1,,
1090,263,,PRS,L,6,,1,,
1091,263,,PRS,L,6.199999809,,1,,
1092,263,,C,Y,5.800000191,,1,,
1093,263,,C,Y,6,,1,,
1094,263,,C,Y,6,,1,,
1095,263,,C,Y,6.099999905,,1,,
1096,263,,C,Y,5.900000095,,1,,
1097,263,,C,Y,6.199999809,,1,,
1098,263,,C,Y,6.099999905,,1,,
1099,263,,C,Y,5.099999905,,1,,
1100,263,,C,Y,6.5,,1,,
1101,263,,C,Y,6,,1,,
1102,263,,C,Y,5.900000095,,1,,
1103,,,SPLT,L,8.699999809,,1,,
1104,,,C,Y/L,6.5,,7,,
1105,,,C,,6.800000191,,,,
1106,,,C,,7.199999809,,,,
1107,,,C,,7,,,,
1108,,,C,,7.099999905,,,,
1109,,,C,,6.300000191,,,,
1110,,,C,,7.099999905,,,,
1111,,,PRS,Y/L,4.800000191,,5,,
1112,,,PRS,,4.699999809,,,,
1113,,,PRS,,4.599999905,,,,
1114,,,PRS,,5.099999905,,,,
1115,,,PRS,,4.900000095,,,,
1116,,,LP,Y,4.699999809,,3,,
1117,,,LP,,4.800000191,,,,
1118,,,LP,,4.5,,,,
1119,,,BKS,L,4.800000191,,2,,
1120,,,BKS,,5.300000191,,,,
1121,,,PRS,L,5.099999905,,4,,
1122,,,PRS,,5.400000095,,,,
1123,,,PRS,,5.400000095,,,,
1124,,,PRS,,5.599999905,,,,
1125,,,PRS,E,1.5,,3,"Teleost eggs(PRS and others), length in circ.",
1126,,,PRS,,1.700000048,,,,
1127,,,PRS,,2.200000048,,,,
1128,,,TFS,L,5,,1,,
1129,,,SHM,L,2.599999905,,1,Tridentiger spp.,
1130,,,PRS,L,5.300000191,,2,,
1131,,,PRS,,5.199999809,,,,
1132,,,PRS,L,5.599999905,,1,,
1133,,,PRS,Y/L,5.199999809,,5,,
1134,,,PRS,,4.900000095,,,,
1135,,,PRS,,6.199999809,,,,
1136,,,PRS,,5,,,,
1137,,,PRS,,5.300000191,,,,
1138,,,LP,Y,5.800000191,,1,,
1139,,,PRS,L,5.099999905,,,,
1140,,,STB,E,,,4,"ca. 2.3-3.0 MM IN DIAMETER, DEAD",
1141,,,PRS,L,4.400000095,,6,,
1142,,,PRS,,4.400000095,,,,
1143,,,PRS,,4.800000191,,,,
1144,,,PRS,,5,,,,
1145,,,PRS,,4.699999809,,,,
1146,,,PRS,,5.099999905,,,,
1147,,,C,E,,,24,size ranged 1.6-1.9 mm in diameter,
1148,,,C,,,,,,
1149,290,,PRS,Y/L,5.5,,1,"26 total count, >50% Fragment",
1150,290,,PRS,Y/L,5.300000191,,1,>50% Fragment,
1151,290,,PRS,Y/L,5,,1,"ca. 5.0, >50% Fragment",
1152,290,,PRS,Y/L,5.800000191,,1,>50% Fragment,
1153,290,,PRS,Y/L,5.699999809,,1,>50% Fragment,
1154,290,,PRS,Y/L,5.099999905,,1,>50% Fragment,
1155,290,,PRS,Y/L,5.5,,1,"ca. 5.5, >50% Fragment",
1156,290,,PRS,Y/L,6,,1,>50% Fragment,
1157,290,,PRS,Y/L,6,,1,"ca. 6.0, >50% Fragment",
1158,290,,PRS,Y/L,5.699999809,,1,>50% Fragment,
1159,290,,PRS,Y/L,7,,1,>50% Fragment,
1160,290,,PRS,Y/L,5.699999809,,1,>50% Fragment,
1161,290,,PRS,Y/L,5.699999809,,1,>50% Fragment,
1162,290,,PRS,Y/L,5.699999809,,1,>50% Fragment,
1163,290,,PRS,Y/L,5.400000095,,1,>50% Fragment,
1164,290,,PRS,Y/L,6,,1,>50% Fragment,
1165,290,,PRS,Y/L,5.900000095,,1,>50% Fragment,
1166,290,,PRS,Y/L,6,,1,>50% Fragment,
1167,290,,PRS,Y/L,5.5,,1,>50% Fragment,
1168,290,,PRS,Y/L,6,,1,>50% Fragment,
1169,290,,PRS,Y/L,6.300000191,,1,>50% Fragment,
1170,290,,PRS,Y/L,5.300000191,,1,"ca. 5.3, >50% Fragment",
1171,290,,PRS,Y/L,4.800000191,,1,"ca. 4.8, >50% Fragment",
1172,290,,PRS,Y/L,5.599999905,,1,>50% Fragment,
1173,290,,PRS,Y/L,6,,1,>50% Fragment,
1174,290,,PRS,Y/L,6,,1,>50% Fragment,
1175,294,,PRS,L,5.800000191,,1,,
1176,291,,PRS,L,5.400000095,,1,,
1177,291,,PRS,L,6.199999809,,1,,
1178,292,,PRS,Y,5.5,,1,"ca. 5.5, >50% Fragment",
1179,292,,PRS,Y,6,,1,>50% Fragment,
1181,288,,PRS,Y,5.300000191,,1,,
1182,,,PRS,Y,4.900000095,,1,,
1183,295,,PRS,L,5.099999905,,1,Mutilated,
1184,286,,PRS,E,,,2,ca. 1.8 mm in diameter (1 egg and 1 chorion),
1185,286,,PRS,Y/L,5,,1,22 total count,
1186,286,,PRS,Y/L,4.800000191,,1,,
1187,286,,PRS,Y/L,5,,1,,
1188,286,,PRS,Y/L,5.300000191,,1,,
1189,286,,PRS,Y/L,4.900000095,,1,,
1190,286,,PRS,Y/L,6.300000191,,1,,
1191,286,,PRS,Y/L,5.099999905,,1,,
1192,286,,PRS,Y/L,4.800000191,,1,,
1193,286,,PRS,Y/L,4.5,,1,,
1194,286,,PRS,Y/L,5,,1,,
1195,286,,PRS,Y/L,5.699999809,,1,,
1196,286,,PRS,Y/L,4.800000191,,1,,
1197,286,,PRS,Y/L,4.900000095,,1,,
1198,286,,PRS,Y/L,5,,1,,
1199,286,,PRS,Y/L,5,,1,,
1200,286,,PRS,Y/L,5,,1,,
1201,286,,PRS,Y/L,4.900000095,,1,,
1202,286,,PRS,Y/L,4.400000095,,1,,
1203,286,,PRS,Y/L,5,,1,,
1204,286,,PRS,Y/L,5.099999905,,1,,
1205,286,,PRS,Y/L,5,,1,,
1206,286,,PRS,Y/L,5.099999905,,1,,
1207,296,,PRS,E,,,2,"ca. 1.4 mm (1 egg, 1 chorion), dead",
1208,298,,PRS,Y/L,5,,1,,
1209,298,,PRS,Y/L,5.599999905,,1,,
1210,298,,PRS,Y/L,6.400000095,,1,,
1211,298,,PRS,Y/L,5,,1,,
1212,298,,PRS,Y/L,5,,1,,
1213,298,,PRS,Y/L,5.599999905,,1,,
1214,298,,PRS,Y/L,5.300000191,,1,,
1215,298,,PRS,Y/L,5.800000191,,1,,
1216,298,,PRS,Y/L,5.900000095,,1,,
1217,300,,SPLT,L,7.199999809,,1,,
1218,300,,C,Y/L,6.5,,1,ca. 6.5,
1219,300,,C,Y/L,7.599999905,,1,,
1220,300,,C,Y/L,6,,1,,
1221,300,,C,Y/L,8,,1,ca. 8.0,
1222,300,,SASU,L,10.19999981,,1,,
1223,307,,SBE,E,,,4,"early embryo stage, 1 empty chiron",
1224,,,POM,L,,4.699999809,1,,
1225,,,POM,L,,4.900000095,1,,
1226,265,,POM,L,,4.699999809,1,,
1227,265,,POM,L,,4.900000095,1,,
1228,260,,SBE,Y,4.199999809,,1,,
1229,260,,SBE,Y,3.799999952,,1,,
1230,260,,SBE,Y,4,,1,,
1231,260,,SBE,Y,4.300000191,,1,,
1232,260,,SBE,Y,3.700000048,,1,,
1233,260,,SBE,Y,4,,1,,
1234,260,,SBE,Y,3.5,,1,,
1235,260,,SBE,Y,4,,1,,
1236,260,,SBE,Y,3.5,,1,,
1237,260,,SBE,Y,3.900000095,,1,,
1238,260,,SBE,Y,3.700000048,,1,,
1239,260,,SBE,Y,3.900000095,,1,,
1240,260,,SBE,Y,4,,1,,
1241,260,,SBE,Y,4.300000191,,1,,
1242,260,,SBE,Y,4.199999809,,1,,
1243,260,,SBE,Y,4.400000095,,1,,
1244,260,,SBE,Y,4.599999905,,1,,
1245,260,,SBE,Y,4,,1,,
1246,260,,SBE,Y,4,,1,,
1247,260,,SBE,Y,3.799999952,,1,,
1248,260,,SBE,Y,3.799999952,,1,,
1249,260,,SBE,Y,3.799999952,,1,,
1250,260,,SBE,Y,3.599999905,,1,,
1251,260,,SBE,Y,4,,1,,
1252,260,,SBE,Y,3.799999952,,1,,
1253,260,,C,Y/L,6,,1,,
1254,260,,C,Y/L,6.300000191,,1,,
1255,260,,C,Y/L,6.800000191,,1,,
1256,260,,C,Y/L,7.5,,1,,
1257,260,,PRS,L,5.699999809,,1,,
1258,260,,AMS,E,,,17,,
1259,260,,STB,E,,,158,,
1261,259,,SASQ,L,11.19999981,,1,,
1262,259,,LEP,L,5.5,,1,,
1263,259,,LEP,L,5,,1,,
1264,259,,C,L,6.400000095,,1,,
1265,259,,FHM,L,5.199999809,,1,,
1266,259,,AMS,E,,,76,,
1267,259,,STB,E,,,33,,
1268,302,,SASU,L,14,,1,19 total count,
1269,302,,SASU,L,12.80000019,,1,,
1270,302,,SASU,L,13.39999962,,1,,
1271,302,,SASU,L,13.60000038,,1,,
1272,302,,SASU,L,12.39999962,,1,,
1273,302,,SASU,L,13.80000019,,1,,
1274,302,,SASU,L,13.60000038,,1,,
1275,302,,SASU,L,12.60000038,,1,,
1276,302,,SASU,L,12.5,,1,,
1277,302,,SASU,L,12.30000019,,1,,
1278,302,,SASU,L,13.5,,1,,
1279,302,,SASU,L,13.69999981,,1,,
1280,302,,SASU,L,13,,1,,
1281,302,,SASU,L,13.10000038,,1,,
1282,302,,SASU,L,13.80000019,,1,,
1283,302,,SASU,L,12.80000019,,1,,
1284,302,,SASU,L,13.19999981,,1,,
1285,302,,SASU,L,12.69999981,,1,,
1286,302,,SASU,L,13.30000019,,1,,
1287,302,,PRS,Y/L,5,,1,,
1288,302,,PRS,Y/L,5.300000191,,1,,
1289,302,,PRS,Y/L,5.099999905,,1,,
1290,302,,PRS,Y/L,6,,1,,
1291,302,,PRS,Y/L,4.900000095,,1,,
1292,302,,BKS,L,4.900000095,,1,,
1294,286,,OE,E,,,5,invert eggs,
1295,287,,PRS,L,4.400000095,,1,,
1297,304,,PRS,Y/L,5.400000095,,1,,
1298,304,,PRS,Y/L,5.199999809,,1,,
1299,304,,PRS,Y/L,5.599999905,,1,,
1300,304,,PRS,Y/L,5.099999905,,1,,
1301,297,,PRS,Y/L,9.699999809,,1,30 total count,
1302,297,,PRS,Y/L,5.099999905,,1,,
1303,297,,PRS,Y/L,10.19999981,,1,,
1304,297,,PRS,Y/L,8.5,,1,,
1305,297,,PRS,Y/L,5.5,,1,,
1306,297,,PRS,Y/L,8.800000191,,1,,
1307,297,,PRS,Y/L,5.800000191,,1,,
1308,297,,PRS,Y/L,9.399999619,,1,,
1309,297,,PRS,Y/L,5.400000095,,1,,
1310,297,,PRS,Y/L,5.400000095,,1,,
1311,297,,PRS,Y/L,5.099999905,,1,,
1312,297,,PRS,Y/L,5.300000191,,1,,
1313,297,,PRS,Y/L,5.400000095,,1,,
1314,297,,PRS,Y/L,5.300000191,,1,,
1315,297,,PRS,Y/L,5.199999809,,1,,
