PhysicalDataID,Station Code,Recorder,Field Check,Crew,Date,YSI #,Time,WeatherCode,Tide,MicrocystisVisualRank,WaterTemperature,SecchiDiskDepth,EC,SpCnd,pH,DO,Turbidity,LightData,DriftData,LarvalData,ZoopsData,50_ZoopsData,ChlData,PhytoData,NutrData,EnteredBy,QA/QC'dBy,StartMeter,EndMeter,MeterSetTime,Comments,DataCorrectionComments
1898,LIS,TJ,TRUE,"CP, CS, JA",8/6/2019,1,11:28,CLR,Flood,1,25.1,0.21,527,526,7.98,5.31,49.90,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,cstuart,acasby,,,,,
1897,RMB,NK,TRUE,"JR, NI, KR",8/6/2019,2,10:14,CLR,,1,26.6,0.23,588,571,7.64,4.48,28.40,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,cstuart,acasby,,,,,
1896,SHR,CS,TRUE,"AC, MB",8/5/2019,1,9:14,CLD,High,1,21.2,1.4,104,112,7.76,8.67,8.00,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,cstuart,acasby,,,,,Corrected drift stop time.
1895,I80,JA,TRUE,"CS, CP, TJ",8/6/2019,1,9:26,CLD,,1,24.4,0.13,687,695,8.12,6.59,79.60,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,cstuart,acasby,,,,,EC changed from 689 to 687
1894,DWT,CP,TRUE,"CS, JA, TJ",8/6/2019,1,8:53,CLD,,1,23.5,0.13,533,548,7.72,5.73,65.20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,cstuart,acasby,,,,Lots of Primrose veg in the ara on the banks.,
1893,RCS,NK,TRUE,"JR, NI, NK, KR",8/6/2019,2,11:57,CLR,,1,26.9,0.24,599,578,7.74,4.48,67.30,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,cstuart,acasby,,,,,
1892,RD22,NI,TRUE,"NK, JR, KR",8/6/2019,2,14:10,CLR,,1,25.7,0.21,791,782,8.13,6.18,47.70,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,cstuart,acasby,,,,RD22 Duplicate,
1891,RD22,NI,TRUE,"NK,JR,KR",8/6/2019,2,13:50,CLR,,1,25.7,0.21,791,782,8.13,6.18,47.70,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,cstuart,acasby,,,,,pH changed from 8.73 to 8.13
1890,SHR,mn,TRUE,"NI, MN, JS, MU",7/16/2019,1,9:40,CLD,Ebb,1,22.0,1.01,100,106,7.78,8.48,9.10,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,acasby,sspencer,,,,,
1889,LIS,AC,TRUE,MB JR,7/15/2019,1,11:07,CLR,Ebb,1,25.3,0.2,723,718,8.06,5.47,39.40,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,acasby,sspencer,,,,,
1888,STTD,AC,TRUE,JR MB,7/15/2019,1,9:23,CLR,Ebb,1,24.0,0.33,218,222,8.45,7.39,24.40,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,acasby,sspencer,,,,,
1887,LIS,MB,TRUE,JR CS,6/17/2019,1,11:47,CLR,Ebb,1,23.5,0.2,652,671,8.01,5.28,53.40,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,acasby,sspencer,,,,,
1886,SHR,NK,TRUE,MB TT,6/18/2019,2,9:36,CLR,Ebb,1,19.5,1.2,95,106,6.9,9,6.80,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,acasby,sspencer,,,,,
1885,STTD,JR,TRUE,MB CS,6/17/2019,1,10:15,CLR,Ebb,1,21.8,0.29,375,399,8.38,7.14,28.60,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,acasby,,,,,,
1884,LIS,AC,TRUE,MB CS,7/1/2019,1,11:09,CLR,Ebb,1,23.6,0.2,800,822,8.28,6.11,50.70,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,acasby,sspencer,,,,,
1883,STTD,CS,TRUE,MB AC,7/1/2019,1,9:27,CLR,Ebb,1,22.2,0.3,259,274,8.62,7.68,26.20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,acasby,sspencer,,,,,
1882,SHR,CS,TRUE,"CP, NK",7/2/2019,1,9:56,CLR,Ebb,1,20.3,1.23,87,96,7.79,8.86,7.80,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,acasby,sspencer,,,,,
1881,SHR,CS,TRUE,"AC, MB",6/4/2019,1,9:11,CLR,Ebb,1,17.3,0.75,76,89,7.6,9.49,12.50,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,cstuart,acasby,,,,"No light attenuation taken, broken device.",Added start and end times. Added amount filtered for chlorophyll sample.
1880,LIS,JR,TRUE,"CS, MB",6/3/2019,1,11:45,CLR,Ebb,1,24.4,0.23,573,580,7.8,5.21,39.30,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,cstuart,acasby,,,,,
1879,STTD,CS,TRUE,"MB, JR",6/3/2019,1,9:22,CLR,Ebb,1,23.3,0.24,594,614,7.9,5.4,39.20,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,cstuart,acasby,,,,"No light attenuation taken, broken device.",
1878,SHR,CS,TRUE,MB,5/21/2019,2,9:59,CLD,Ebb,1,13.8,0.68,82,105,7.5,10.13,13.10,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,cstuart,acasby,,,,"No light attenuation taken, device malfuntioned and would not turn on even with new battery.",
1877,LIS,CP,TRUE,"JR, NK",5/20/2019,1,13:12,CLD,Ebb,1,16.7,0.22,434,515,7.81,7.52,43.90,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,cstuart,acasby,,,,Downloaded HOBO,
1876,STTD,JR,TRUE,"NK, CP",5/20/2019,1,10:10,CLD,Ebb,1,16.6,0.21,559,666,7.83,6.74,36.10,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,cstuart,acasby,,,,,Added flowmeter speed for larval data. Switched start and end meter for larval data. Zoop 150 end and 50 start meter numbers were in wrong spot.
1875,SHR,MB,TRUE,"NI, CS",5/7/2019,2,10:13,CLR,Ebb,1,15.1,0.8,84,103,7.54,9.94,9.50,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,jrobinson,ashakya,,,,veg rank 1,
1874,STTD,CS,TRUE,"MB, JR",5/6/2019,2,9:53,CLD,Ebb,1,19.3,0.19,566,635,7.37,6.3,38.80,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,jrobinson,ashakya,,,,veg rank 1,
1873,LIS,MB,TRUE,"JR, CS",5/6/2019,2,12:35,CLD,Ebb,1,19.8,0.19,582,646,7.52,6.79,43.90,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,jrobinson,ashakya,,,,veg rank 1,
1872,STTD,MB,TRUE,"CS, JR",4/22/2019,3,9:58,CLR,Overtopping,1,17.8,0.33,283,328,8.02,8.11,23.10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,jrobinson,ashakya,,,,veg rank 1,
1871,LIS,CS,FALSE,"JR, MB",4/22/2019,1,12:15,CLR,Overtopping,1,21.5,0.23,448,480,8.71,13.05,18.80,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,jrobinson,ashakya,,,,WQ data taken from LISHFS,
1868,SHR,JTR,TRUE,"NI, AS",4/23/2019,2,9:10,CLR,Overtopping,1,15.3,0.5,96,118,7.87,10.01,16.70,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,acasby,,,,,
1867,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
1866,SHR,CP,TRUE,MB,4/16/2019,3,9:13,CLD,Overtopping,1,11.0,0.4,76,104,7.53,10.61,18.30,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,cstuart,acasby,,,,,
1865,LIS,CP,TRUE,AS MB,4/15/2019,3,13:33,CLD,Overtopping,1,12.7,0.3,149,194,7.78,9.9,27.30,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,acasby,,,,"conductivity/temp meter acting up- connection issue, readings may not be correct | Used SpCnd, EC and Temp measures on STTD data sheet.",
1864,STTD,AS,TRUE,CP MB,4/15/2019,3,11:06,CLD,Overtopping,1,,0.21,,,7.78,13.16,39.90,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,acasby,,,,"Temp/conductivity probe was not working, no Temp, EC, SpCnd measurements taken. Used SpCnd, EC, and Temp from LIS for Bryte lab.",
1863,SHR,BD,TRUE,MB,4/9/2019,3,9:10,CLR,Ebb,1,12.8,0.35,78,101,7.77,10.69,21.30,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,acasby,,,,,Depth 1 for light data changed.
1862,STTD,NK,TRUE,CP CS,4/8/2019,3,9:56,CLD,Overtopping,1,16.6,0.32,161,191,7.75,8.73,22.40,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,acasby,,,,,sub surface IRR2 corrected.
1861,LIS,CS,TRUE,CP NK,4/8/2019,3,11:56,CLD,Overtopping,1,16.2,0.39,124,149,8.26,9.87,18.70,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,acasby,,,,,Time at end of data sheet corrected.
1860,SHR,BD,TRUE,MB,4/4/2019,3,9:25,CLD,Ebb,1,12.6,0.4,88,115,7.47,10.44,17.90,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,acasby,,,,,
1859,STTD,MB,TRUE,NI AS,4/3/2019,3,10:25,CLD,Overtopping,1,14.9,0.35,182,225,7.84,8.83,24.80,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,acasby,,,,,
1858,LIS,NI,TRUE,MB AS,4/3/2019,3,14:31,CLD,Overtopping,1,15.3,0.34,213,261,8.9,9.67,26.20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,acasby,,,,Veg code 1,
1857,SHR,BD,TRUE,AS,3/29/2019,3,9:05,CLR,,1,11.5,0.3,98,124,7.69,10.66,23.40,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,acasby,,,,,
1856,STTD,NI,TRUE,AS CS,3/28/2019,1,10:00,CLD,Overtopping,1,14.0,0.28,349,441,8.13,9.02,23.30,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,acasby,,,,,
1855,LIS,AS,TRUE,NI CS,3/28/2019,1,12:52,CLD,Overtopping,1,14.7,0.29,372,463,8.28,9.74,27.60,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,acasby,,,,,
1854,SHR,cp,TRUE,MB,3/21/2019,1,8:44,CLR,,1,12.4,0.4,108,142,7.64,10.35,20.70,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,acasby,,,,,
1853,LIS,CS,TRUE,CP NI,3/20/2019,3,14:20,RAN,Overtopping,1,14.6,0.33,208,260,7.94,9.7,23.70,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,acasby,,,,,
1852,STTD,CS,TRUE,NI CP,3/20/2019,3,9:59,RAN,Overtopping,1,14.3,0.22,170,213,7.74,9.01,27.40,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,acasby,,,,,
1851,LIS,AS,TRUE,MB NI,2/5/2019,3,14:50,CLD,,1,10.4,0.09,298,413,7.89,8.31,153.20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,cstuart,,,,,
1850,STTD,AS,TRUE,MB NI,2/5/2019,3,10:25,CLR,,1,10.4,0.07,331,458,7.6,8.41,120.10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,cstuart,,,,,
1849,SHR,CS,TRUE,MB JJ,2/4/2019,2,9:16,CLD,Ebb,1,11.4,0.33,140,188,8.11,9.84,38.50,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,cstuart,,,,,
1848,STTD,NI,TRUE,CS,2/26/2019,2,10:45,RAN,Overtopping,1,9.7,0.15,219,308,7.9,9.46,77.90,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,ashakya,acasby,,,,,
1847,SHR,MN,TRUE,MB,2/27/2019,2,8:40,RAN,Ebb,1,8.8,0.2,70,101,7.87,11.56,57.20,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,cstuart,,,,,"SpCnd was entered wrong, 101 is correct."
1846,LIS,CS,TRUE,NI,2/26/2019,2,12:56,RAN,Overtopping,1,9.7,0.17,222,314,8.28,9.79,82.20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,acasby,,,,,
1845,LIS,CS,TRUE,BD AS,2/19/2019,1,14:31,CLR,Overtopping,1,9.0,0.11,82,119,7.89,10.61,92.20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,acasby,,,,,
1844,STTD,CS,TRUE,BD AS,2/19/2019,1,10:34,CLR,Overtopping,1,7.6,0.1,69,103,7.81,10.69,94.40,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,acasby,,,,,
1843,SHR,AS,TRUE,MB,2/20/2019,2,9:18,CLD,,1,8.5,0.2,87,127,7.47,10.59,57.40,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,acasby,,,,Sampled from dock,
1842,LIS,CS,TRUE,NI AS,3/11/2019,2,14:41,CLR,Overtopping,1,12.2,0.16,105,140,,9.59,71.00,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,acasby,,,,,pH reading seemed off- possibily not calibrated correctly.
1841,STTD,AS,TRUE,NI CS,3/11/2019,2,11:43,CLR,Overtopping,1,11.2,0.14,101,137,,9.64,74.50,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,acasby,,,,pH probe giving bad readings,
1840,SHR,BD,TRUE,MB,3/12/2019,1,9:12,CLR,,1,10.9,0.3,82,113,7.4,10.23,36.20,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,acasby,,,,,
1839,LIS,JJ,TRUE,NI AS,1/22/2019,2,14:29,CLR,,1,10.6,0.11,276,381,7.62,8.17,134.40,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,acasby,,,,"High flow, 3000+ cfs",
1838,STTD,NI,TRUE,JJ AS,1/22/2019,2,11:37,CLR,,1,10.6,0.12,272,374,8.25,7.2,147.30,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,acasby,,,,High flow 3000+ CFS,Added zoop condition code of 2
1837,SHR,AS,TRUE,NI JJ,1/23/2019,2,9:45,CLR,,1,10.4,0.14,108,150,7.67,9.7,74.00,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,acasby,,,,,condition code for zoop data corrected.
1836,STTD,CS,TRUE,JJ NI,1/8/2019,3,9:53,CLD,Ebb,1,8.5,0.21,373,545,7.66,9.75,40.70,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,acasby,,,,,
1835,LIS,CS,TRUE,JJ NI,1/8/2019,3,13:59,CLD,Ebb,1,9.1,0.12,313,451,7.65,9.12,98.90,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,acasby,,,,,
1834,SHR,JJ,TRUE,A JJ CS,1/9/2019,3,9:06,CLD,,1,8.9,0.38,113,163,7.44,10.62,30.90,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,acasby,,,,Higher flows due to recent storms and windy,
1833,SHR,MB,TRUE,AS MB NI,12/27/2018,1,10:27,CLR,Ebb,1,9.7,0.6,133,188,6.41,10.29,16.80,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,cstuart,,,,"Windy. Tested flow at dock- too low to do zoop/drift sampling off of dock, few revs, flowmeter slowly spinning",
1832,STTD,NK,TRUE,"JJ, AS",12/26/2018,1,10:35,CLR,Ebb,1,10.4,0.47,438,607,6.44,8.11,12.40,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,cstuart,,,,did not have light attenuation sampling equipment,
1831,LIS,AS,TRUE,NK JJ,12/26/2018,1,11:48,CLR,Ebb,1,10.4,0.28,438,606,6,6.54,28.10,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,cstuart,,,,,
1830,STTD,CS,FALSE,NI,12/11/2018,1,10:45,FOG,Ebb,1,10.2,0.92,374,521,9.11,9.55,9.80,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,cstuart,,,,,
1829,SHR,CS,FALSE,BD AT,12/12/2018,1,11:00,CLR,Ebb,1,10.3,2.4,133,184,8.58,10.24,7.60,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,cstuart,,,,,
1828,LIS,CS,FALSE,NI,12/11/2018,1,13:30,CLR,Ebb,1,10.9,0.38,439,601,8.75,7.75,20.70,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,cstuart,,,,,
1827,SHR,CS,TRUE,MB HW CA,10/26/2018,1,9:01,CLD,Ebb,1,15.9,,106,129,7.68,9.47,5.80,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,ashakya,cstuart,,,,Secchi reading 2.5m+,
1826,LIS,MB,TRUE,AS,10/25/2018,1,13:28,CLR,,1,18.1,0.2,240,277,7.71,5.42,46.70,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,ashakya,cstuart,,,,,
1825,RVB,JF,TRUE,HW CS,10/25/2018,3,12:54,CLR,Flood,2,16.9,2.6,129,153,7.72,8.83,2.80,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,ashakya,,,,,,
1824,RYI,JF,TRUE,HW CS JF,10/25/2018,3,12:26,CLR,Flood,1,16.7,2.4,136,162,7.91,8.93,3.70,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,ashakya,,,,,,
1823,LIB,JF,TRUE,HW CS,10/25/2018,3,12:01,CLR,fld,1,16.6,2.5,139,166,8.09,9.31,3.50,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,ashakya,,,,,,
1822,I80,MB,TRUE,AS,10/25/2018,1,11:43,CLR,,1,15.3,0.51,928,1144,7.94,8.5,14.70,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,ashakya,,,,,,
1821,BL5,JF,TRUE,HW CS JF,10/25/2018,3,11:21,CLR,Ebb,1,16.4,2.1,152,182,8.7,9.5,4.50,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,ashakya,,,,,,
1820,DWT,MB,TRUE,AS,10/25/2018,1,11:21,CLR,,1,16.4,,608,727,7.43,6.9,31.60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ashakya,,,,,,
1819,STTD,JF,TRUE,HW JF CS,10/25/2018,3,10:10,CLR,Ebb,1,16.7,0.8,181,215,8.56,9.24,9.20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,cstuart,,,,High amounts of green algae in all samples,
1818,SDI,CS,TRUE,JF HW,10/25/2018,3,9:06,CLR,Ebb,2,0.169,0.5,703,831,7.52,8.99,18.10,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,ashakya,,,,,Dredging going on upriver of SDI below RVB,
1817,RD22,AS,TRUE,MB,10/25/2018,1,9:43,CLR,,1,16.0,0.3,679,820,7.58,5.7,23.00,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,ashakya,,,,,,
1816,WWT,AS,FALSE,MB,10/25/2018,1,9:19,CLR,,1,17.1,,861,1015,7.53,5.5,30.40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ashakya,,,,,,
1815,RCS,MB,TRUE,AS,10/25/2018,1,8:07,CLR,,1,15.7,0.35,528,641,7.87,6.05,24.20,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,ashakya,,,,,,
1814,SDI,JF,TRUE,AS HW,11/1/2018,3,9:03,CLD,Flood,1,16.5,0.9,366,437,7.74,8.98,5.40,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,,,,,,
1813,RVB,JF,TRUE,AS HW,11/1/2018,3,9:25,CLD,Flood,1,16.4,2,135,162,7.62,8.74,4.20,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,,,,,,
1812,RYI,JF,TRUE,HW AS,11/1/2018,3,9:43,CLD,Flood,1,16.3,2,132,159,7.55,8.8,4.00,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,ashakya,,,,,,
1811,LIB,JF,TRUE,AS HW,11/1/2018,3,10:07,CLD,Flood,1,16.3,2,139,166,7.72,8.99,4.70,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,,,,,,
1810,BL5,JF,TRUE,HW AS,11/1/2018,3,10:22,CLD,Flood,1,16.0,1.7,146,176,8.12,9.22,5.70,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,ashakya,,,,,DBW spraying pesticides nearshore,
1809,STTD,JF,TRUE,HW AS,11/1/2018,3,10:54,CLD,Flood,1,15.6,0.65,176,214,8.39,8.53,12.00,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,ashakya,cstuart,,,,,
1808,LIS,MB,TRUE,JJ,11/1/2018,1,11:52,CLR,Flood,1,15.9,0.25,257,311,7.8,7.42,39.80,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,cstuart,,,,,
1807,I80,MB,TRUE,JJ,11/1/2018,1,10:51,CLD,Flood,1,14.2,0.41,779,983,7.78,5.88,23.00,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,,,,,,
1806,DWT,JJ,FALSE,MB,11/1/2018,1,10:30,CLR,,1,15.7,,607,737,7.59,6.95,32.80,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,ashakya,,,,,,
1805,RD22,mb,TRUE,jj,11/1/2018,1,9:31,CLD,,1,16.0,0.33,744,899,7.75,6.68,23.00,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,,,,,,
1804,WWT,JJ,TRUE,MB,11/1/2018,1,9:12,CLD,Ebb,1,15.4,0.41,856,1024,7.57,5.88,33.40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ashakya,,,,,,
1803,LIS,HW,TRUE,JF,10/18/2018,1,11:52,CLR,Flood,1,16.8,0.49,232,274,7.66,6.33,19.60,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,cstuart,,,,,
1802,I80,HW,TRUE,JF,10/18/2018,1,11:04,CLR,,1,16.7,0.39,829,986,7.55,1.8,20.70,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,,,,,,
1801,RD22,JF,TRUE,HW,10/18/2018,1,9:55,CLR,,1,15.9,0.27,740,896,7.64,6.33,29.50,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,,,,,,
1800,DWT,HW,TRUE,JF,10/18/2018,1,10:43,CLR,,1,15.9,,524,634,7.52,7.98,32.30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ashakya,,,,,,
1799,WWT,HW,TRUE,JF,10/18/2018,1,9:29,CLR,,1,17.5,,831,970,7.46,5.69,25.20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ashakya,,,,,,
1798,RCS,HQW,TRUE,JF,10/18/2018,1,8:38,CLR,,1,16.1,,539,649,7.65,5.18,26.20,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,,,,,No secchi disk,
1797,SDI,CS,TRUE,NA MB,10/18/2018,2,9:08,CLR,Flood,2,17.4,1.5,207,242,7.59,8.58,5.80,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,,,,,,
1796,RVB,CS,TRUE,MB NA,10/18/2018,2,9:50,CLR,Flood,1,17.3,3,131,154,7.58,8.61,13.70,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,,,,,,
1795,RYI,NA,TRUE,CS MB,10/18/2018,2,10:12,CLR,FLD,1,17.2,2.2,136,159,7.68,8.93,4.60,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,ashakya,,,,,,
1794,LIB,NA,TRUE,CS MB,10/18/2018,2,10:38,CLR,Flood,1,17.1,1.92,139,163,7.8,9.09,14.90,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,,,,,,
1793,BL5,NA,TRUE,CS MB,10/18/2018,2,10:59,CLR,Flood,1,17.0,1.4,148,175,8.41,9.71,15.40,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,ashakya,,,,,,
1792,STTD,NA,TRUE,CS MB,10/18/2018,2,11:29,CLR,Flood,1,16.5,0.8,179,214,8.61,9.59,12.00,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,ashakya,cstuart,,,,,
1791,RCS,JJ,TRUE,MB,11/1/2018,1,8:20,CLD,,1,15.2,0.43,553,681,7.75,5.84,22.00,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,jjenkins,,,,,,
1790,STTD,JJ,TRUE,"NA, BD, MB",11/26/2018,3,10:20,CLD,,1,11.8,0.56,190,254,7.81,9.6,14.90,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,jjenkins,ashakya,,,,,
1789,SHR,BD,TRUE,"AS, JJ",11/27/2018,3,9:20,CLD,Ebb,1,12.4,1.15,141,185,7.56,9.33,7.50,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,jjenkins,ashakya,,,,,
1788,LIS,NK,TRUE,"JJ, BD, MB",11/26/2018,3,9:13,CLD,Ebb,1,11.8,0.6,370,495,7.6,7.57,14.60,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,jjenkins,ashakya,,,,,
