"","event_id","Datetime","PhysicalDataID","Station","ConditionCode","MeterSetTime","FlowMeterSpeed","FlowMeterStart","FlowMeterEnd","TowLocation","SampleVolume","SamplingAltered","LarvalDataID","FieldComments","LarvalCatchID","LabComments","comment_extra","Flag_SAMP","Comment_SAMP","Flag_LAB","Comment_LAB"
"572","SHR_2016-03-17 08:25:00",2016-03-17 08:25:00,1189,"SHR",1,10,"Regular",941900,95818,"Center",NA,NA,679,NA,6522,NA,"","0","","0",""
"573","STTD_2016-03-18 09:30:00",2016-03-18 09:30:00,1191,"STTD",1,5,"Regular",0,15494,"Center",NA,NA,680,NA,6523,NA,"","0","","0",""
"574","STTD_2016-03-24 08:26:00",2016-03-24 08:26:00,1185,"STTD",1,5,"Regular",28000,42865,"Mid_West",NA,NA,676,"5 min set due to high flows, too strong for mid-bottom",6528,NA,"5 min set due to high flows, too strong for mid-bottom 1 NA**5 min set due to high flows, too strong for mid-bottom 1 Actinopterygii egg, poor condition","","","0",""
"575","SHR_2016-03-25 08:09:00",2016-03-25 08:09:00,1184,"SHR",1,5,"Regular",59000,65127,"Center",NA,NA,675,NA,6544,NA,"","0","","0",""
"576","SHR_2016-03-30 08:10:00",2016-03-30 08:10:00,1182,"SHR",1,5,"Regular",65000,69048,"Center",NA,NA,674,NA,6943,NA,"","0","","0",""
"577","STTD_2016-03-30 10:22:00",2016-03-30 10:22:00,1181,"STTD",1,5,"Regular",820000,824537,"Bottom",NA,NA,673,NA,7148,NA,"","0","","0",""
"578","SHR_2016-04-07 09:45:00",2016-04-07 09:45:00,1194,"SHR",1,10,"Regular",74800,78536,"Center",NA,NA,682,NA,6555,NA,"","0","","0",""
"579","STTD_2016-04-08 08:52:00",2016-04-08 08:52:00,1193,"STTD",1,10,"Regular",90000,101835,"Mid_West",NA,NA,681,NA,6993,NA,"","0","","0",""
"580","STTD_2016-04-12 10:54:00",2016-04-12 10:54:00,1196,"STTD",1,10,"Regular",1e+05,107284,"Mid_West",NA,NA,683,NA,6894,NA,"","0","","0",""
"581","SHR_2016-04-18 10:35:00",2016-04-18 10:35:00,1197,"SHR",1,10,"Regular",107000,109491,"Center",NA,NA,684,NA,7796,NA,"","0","","0",""
"582","STTD_2016-04-19 08:28:00",2016-04-19 08:28:00,1198,"STTD",1,10,"Regular",118000,125118,"Mid_West",NA,NA,685,NA,7009,NA,"","0","","0",""
"583","STTD_2016-04-28 11:40:00",2016-04-28 11:40:00,1201,"STTD",1,10,NA,860000,864603,"Bottom",NA,NA,686,NA,NA,NA,"","0","","0",""
"584","STTD_2016-05-04 10:42:00",2016-05-04 10:42:00,1205,"STTD",1,10,"Regular",137000,143693,"Mid_West",NA,NA,688,"1st start time is for mid east, 2nd is mid-west and near west, bottom start for near-east and bottom",7031,NA,"","","","0",""
"585","SHR_2016-05-05 08:53:00",2016-05-05 08:53:00,1203,"SHR",1,10,"Regular",149000,149618,"Center",NA,NA,687,NA,6557,NA,"","0","","0",""
"586","STTD_2016-05-19 08:50:00",2016-05-19 08:50:00,1206,"STTD",1,10,"Regular",157000,158969,"Mid_West",NA,NA,689,NA,7252,NA,"","0","","0",""
"587","SHR_2016-05-20 09:10:00",2016-05-20 09:10:00,1211,"SHR",1,10,"Regular",163000,172171,"Center",NA,NA,692,NA,6575,NA,"","0","","0",""
"588","SHR_2016-05-31 08:50:00",2016-05-31 08:50:00,1210,"SHR",1,10,"Regular",865400,873422,"Center",NA,NA,691,NA,6578,NA,"","0","","0",""
"589","STTD_2016-06-01 08:49:00",2016-06-01 08:49:00,1209,"STTD",1,10,"Regular",178000,181081,"Mid_West",NA,NA,690,NA,7388,NA,"","0","","0",""
"590","SHR_2016-06-13 08:53:00",2016-06-13 08:53:00,1216,"SHR",1,10,"Regular",184000,194240,"Center",NA,NA,694,NA,NA,NA,"","0","","0",""
"591","STTD_2016-06-14 08:20:00",2016-06-14 08:20:00,1215,"STTD",1,10,"Regular",194000,194052,"Mid_West",NA,NA,693,NA,7503,NA,"NA 1 NA**NA 1 3 damaged, not measured","0","","0",""
"592","SHR_2016-06-29 08:30:00",2016-06-29 08:30:00,1220,"SHR",1,10,"Regular",195000,204123,"Center",NA,NA,695,NA,NA,NA,"","0","","0",""
"593","STTD_2016-06-30 09:40:00",2016-06-30 09:40:00,1221,"STTD",1,10,"Regular",204000,206297,"Mid_West",NA,NA,696,NA,7628,NA,"","0","","0",""
"594","STTD_2016-07-07 10:25:00",2016-07-07 10:25:00,1227,"STTD",1,10,"Regular",221000,223830,"Center",NA,NA,697,NA,7706,"channel indicated as N/A for all specimens","NA 1 channel indicated as N/A for all specimens**NA 1 NA**NA 1 1 damaged, not measured**NA 1 5 damaged not measured","0","","",""
"595","STTD_2016-07-19 09:59:00",2016-07-19 09:59:00,1264,"STTD",1,10,"Regular",240000,249037,"Center",NA,NA,698,NA,NA,NA,"","0","","0",""
"596","STTD_2016-08-02 09:39:00",2016-08-02 09:39:00,1289,"STTD",1,10,"Regular",260000,268058,"Mid_East",NA,NA,700,NA,NA,NA,"","0","","0",""
"597","STTD_2017-01-11 10:50:00",2017-01-11 10:50:00,1371,"STTD",1,5,"Regular",304000,305585,"Center",NA,NA,703,NA,NA,NA,"","0","","0",""
"598","STTD_2017-01-18 11:00:00",2017-01-18 11:00:00,1373,"STTD",1,3,"Regular",330000,338170,"Center",NA,NA,704,"high flow",NA,NA,"","","","0",""
"599","STTD_2017-01-24 09:20:00",2017-01-24 09:20:00,1376,"STTD",1,5,NA,354000,370484,"Center",NA,NA,705,NA,NA,NA,"","0","","0",""
"600","STTD_2017-02-02 10:10:00",2017-02-02 10:10:00,1377,"STTD",1,5,"Regular",410000,426888,"Center",NA,NA,706,"high flow",NA,NA,"","","","0",""
"601","STTD_2017-02-06 10:45:00",2017-02-06 10:45:00,1378,"STTD",1,5,"Regular",427000,442586,"Center",NA,NA,707,NA,NA,NA,"","0","","0",""
"602","STTD_2017-02-16 11:50:00",2017-02-16 11:50:00,1381,"STTD",1,5,"Regular",5e+05,512780,"Center",NA,NA,708,"high flow",NA,NA,"","","","0",""
"603","STTD_2017-02-22 09:30:00",2017-02-22 09:30:00,1382,"STTD",1,5,"Regular",512000,525195,"Center",NA,NA,709,NA,NA,NA,"","0","","0",""
"604","STTD_2017-03-09 10:12:00",2017-03-09 10:12:00,1386,"STTD",1,5,"Regular",6e+05,617469,"Center",NA,NA,710,NA,NA,NA,"","0","","0",""
"605","STTD_2017-03-14 09:40:00",2017-03-14 09:40:00,1390,"STTD",1,5,"Regular",620000,638965,"Center",NA,NA,711,NA,NA,NA,"","0","","0",""
"606","STTD_2017-03-22 09:30:00",2017-03-22 09:30:00,1392,"STTD",3,3,"Regular",644000,647793,"Center",NA,NA,712,"Stpped set at 1 minute due to debris overload",NA,NA,"","","","0",""
"607","STTD_2017-03-28 09:05:00",2017-03-28 09:05:00,1397,"STTD",1,5,"Regular",660000,671255,"Center",NA,NA,714,NA,NA,NA,"","0","","0",""
"608","STTD_2017-04-05 09:46:00",2017-04-05 09:46:00,1395,"STTD",1,5,"Regular",675000,688050,"Center",NA,NA,713,NA,NA,NA,"","0","","0",""
"609","STTD_2017-04-13 10:09:00",2017-04-13 10:09:00,1405,"STTD",1,3,"Regular",690000,699540,"Center",NA,NA,720,NA,NA,NA,"","0","","0",""
"610","STTD_2017-04-18 09:40:00",2017-04-18 09:40:00,1404,"STTD",1,5,"Regular",7e+05,713278,"Center",NA,NA,719,NA,NA,NA,"","0","","0",""
"611","STTD_2017-04-26 09:49:00",2017-04-26 09:49:00,1401,"STTD",1,4,"Regular",719800,731247,"Near_West",NA,NA,717,NA,NA,NA,"","0","","0",""
"612","SHR_2017-05-04 10:08:00",2017-05-04 10:08:00,1400,"SHR",1,5,"Regular",731000,736557,"Center",NA,NA,716,NA,NA,NA,"","0","","0",""
"613","STTD_2017-05-05 10:25:00",2017-05-05 10:25:00,1398,"STTD",1,5,"Regular",737000,750854,"Center",NA,NA,715,NA,NA,NA,"","0","","0",""
"614","STTD_2017-05-09 10:23:00",2017-05-09 10:23:00,1416,"STTD",1,10,"Regular",750000,765993,"Mid_West",NA,NA,725,NA,7920,"10 anal fin rays, 45+myomeres, terminal to slightly subterminal mouth, short maxilla","NA 1 10 anal fin rays, 45+myomeres, terminal to slightly subterminal mouth, short maxilla**NA 1 L-PostFlex**NA 1 L- PreFlex**NA 1 L- PostFlex","0","","",""
"615","STTD_2017-05-16 10:10:00",2017-05-16 10:10:00,1414,"STTD",NA,10,"Regular",766000,771886,"Mid_West",NA,NA,724,"Ebb tide",7940,NA,"","","","0",""
"616","STTD_2017-05-30 11:05:00",2017-05-30 11:05:00,1412,"STTD",1,10,"Regular",782000,788147,"Mid_West",NA,NA,723,NA,7941,"L- Flex","NA 1 L- Flex**NA 1 L- PostFlex; 44 myomeres, 9 anal fin rays(?)**NA 1 L- PreFlex**NA 1 L- PostFlex; distinct taxon based on y-pigmentation; speciman was lost post-ID","0","","",""
"617","STTD_2017-06-12 10:30:00",2017-06-12 10:30:00,1408,"STTD",1,10,NA,794000,800958,"Mid_West",NA,NA,721,NA,7947,NA,"NA 1 NA**NA 1 L- PreFlex","0","","0",""
"618","STTD_2017-06-28 10:50:00",2017-06-28 10:50:00,1567,"STTD",1,10,"Low",803125,804000,"Mid_West",NA,NA,787,NA,7957,"Immature/ poor condition; measurements approximate/low due to condition/myomere compression; myomere counts inconclusive due to condition, but small size and short postanal length suggest majority (perhaps ALL) are d. petenens. L- PreFlex","","0","","",""
"619","STTD_2017-07-06 12:30:00",2017-07-06 12:30:00,1569,"STTD",1,10,"Low",800150,803000,"Mid_West",NA,NA,789,NA,NA,NA,"","0","","0",""
"620","STTD_2017-07-19 10:10:00",2017-07-19 10:10:00,1511,"STTD",1,10,"Low",795178,798000,"Mid_East",NA,NA,788,NA,7958,"L- PreFlex","","0","","",""
"621","STTD_2018-01-02 10:49:00",2018-01-02 10:49:00,1547,"STTD",1,10,"Low",705392,707000,"Center",NA,NA,778,"500mm net",7984,NA,"","","","0",""
"622","STTD_2018-01-17 09:45:00",2018-01-17 09:45:00,1551,"STTD",1,10,"Low",697095,7e+05,"Center",NA,NA,779,NA,7985,NA,"","0","","0",""
"623","STTD_2018-01-30 09:50:00",2018-01-30 09:50:00,1556,"STTD",1,10,"Low",690602,693000,"Mid_West",NA,NA,782,NA,NA,NA,"","0","","0",""
"624","STTD_2018-02-13 09:15:00",2018-02-13 09:15:00,1558,"STTD",1,10,"Low",682174,684000,"Mid_West",NA,NA,783,NA,NA,NA,"","0","","0",""
"625","STTD_2018-02-28 09:54:00",2018-02-28 09:54:00,1552,"STTD",1,10,"Low",670428,673000,"Mid_East",NA,NA,780,NA,NA,NA,"","0","","0",""
"626","STTD_2018-03-14 09:48:00",2018-03-14 09:48:00,1561,"STTD",1,10,"Low",663130,665000,"Mid_West",NA,NA,784,NA,NA,NA,"","0","","0",""
"627","STTD_2018-03-28 09:30:00",2018-03-28 09:30:00,1564,"STTD",1,10,"Low",659622,663000,"Mid_West",NA,NA,785,NA,NA,NA,"","0","","0",""
"628","STTD_2018-04-10 11:00:00",2018-04-10 11:00:00,1572,"STTD",1,5,"Regular",656000,662333,"Center",NA,NA,791,"Overtopping; collected from trap",7992,"PostFlex","Overtopping; collected from trap 1 PostFlex**Overtopping; collected from trap 1 PreFlex**Overtopping; collected from trap 1 Unidentified Fragments**Overtopping; collected from trap 1 Preflex","","","",""
"629","STTD_2018-04-25 09:45:00",2018-04-25 09:45:00,1577,"STTD",1,10,"Low",677680,680000,"Center",NA,NA,792,"ebb tide",7997,"Preflex","","","","",""
"630","STTD_2018-05-01 09:40:00",2018-05-01 09:40:00,1583,"STTD",1,10,"Low",674087,678000,"Mid_West",NA,NA,793,NA,NA,NA,"","0","","0",""
"631","STTD_2018-05-15 09:24:00",2018-05-15 09:24:00,1607,"STTD",1,10,"Low",666718,669000,"Mid_West",NA,NA,796,NA,NA,NA,"","0","","0",""
"632","STTD_2018-05-30 11:40:00",2018-05-30 11:40:00,1611,"STTD",1,10,"Low",655864,658600,"Mid_West",NA,NA,797,NA,NA,NA,"","0","","0",""
"633","STTD_2018-06-12 10:09:00",2018-06-12 10:09:00,1613,"STTD",1,10,"Low",653170,656000,"Mid_West",NA,NA,798,NA,NA,NA,"","0","","0",""
"634","STTD_2018-06-26 09:47:00",2018-06-26 09:47:00,1616,"STTD",1,10,"Low",645444,648000,"Mid_West",NA,NA,799,NA,NA,NA,"","0","","0",""
"635","STTD_2018-07-11 11:01:00",2018-07-11 11:01:00,1625,"STTD",1,5,NA,637411,641000,"Center",NA,NA,801,"can we assume low flow meter speed? Still unclear if set time was 5 or 10 minutes-AS",8043,"Preflex","can we assume low flow meter speed? Still unclear if set time was 5 or 10 minutes-AS 1 Preflex**can we assume low flow meter speed? Still unclear if set time was 5 or 10 minutes-AS 1 Flexion","","","",""
"636","STTD_2018-07-26 13:20:00",2018-07-26 13:20:00,1640,"STTD",1,10,"Low",620567,627000,"Center",NA,NA,802,NA,8045,"PreFlex","","0","","",""
"637","STTD_2018-08-08 13:46:00",2018-08-08 13:46:00,1667,"STTD",1,10,"Low",614864,620530,"Center",NA,NA,804,NA,8053,"Flexion","NA 1 Flexion**NA 1 PreFlex","0","","",""
"638","STTD_2018-08-22 14:33:00",2018-08-22 14:33:00,1687,"STTD",1,10,"Low",602972,609000,"Center",NA,NA,805,NA,8056,NA,"","0","","0",""
"639","STTD_2018-09-05 10:57:00",2018-09-05 10:57:00,1717,"STTD",1,10,"Low",588167,594927,"Center",NA,NA,806,NA,8057,"PreFlex","NA 1 PreFlex**NA 1 Flexion","0","","",""
"640","STTD_2018-09-19 13:31:00",2018-09-19 13:31:00,1727,"STTD",1,10,"Low",581200,573926,"Center",NA,NA,807,NA,8064,"PreFlex","","0","","",""
"641","STTD_2018-10-10 11:17:00",2018-10-10 11:17:00,1759,"STTD",1,10,"Low",561432,567874,"Center",NA,NA,808,NA,8066,NA,"","0","","0",""
"642","STTD_2018-10-25 10:10:00",2018-10-25 10:10:00,1819,"STTD",1,10,"Low",549502,556810,"Center",NA,NA,811,"lots of green algae in sample",NA,NA,"","","","0",""
"643","STTD_2018-11-08 09:42:00",2018-11-08 09:42:00,1787,"STTD",1,10,"Low",542152,545000,"Center",NA,NA,809,NA,NA,NA,"","0","","0",""
"644","STTD_2018-11-26 10:20:00",2018-11-26 10:20:00,1790,"STTD",1,10,"Low",534652,538000,"Center",NA,NA,810,NA,NA,NA,"","0","","0",""
"645","STTD_2018-12-11 10:45:00",2018-12-11 10:45:00,1830,"STTD",1,10,"Low",526219,529157,"Center",NA,NA,812,NA,NA,NA,"","0","","0",""
"646","STTD_2018-12-26 10:35:00",2018-12-26 10:35:00,1832,"STTD",1,10,"Low",514638,518000,"Center",NA,NA,813,NA,NA,NA,"","0","","0",""
"647","STTD_2019-01-08 09:53:00",2019-01-08 09:53:00,1836,"STTD",1,10,"Low",505043,510000,"Center",NA,NA,814,NA,NA,NA,"","0","","0",""
"648","STTD_2019-01-22 11:37:00",2019-01-22 11:37:00,1838,"STTD",1,10,"Regular",499500,523900,"Center",NA,NA,815,NA,8074,NA,"","0","","0",""
"649","STTD_2019-02-05 10:25:00",2019-02-05 10:25:00,1850,"STTD",1,10,"Regular",545000,564169,"Center",NA,NA,819,NA,8075,"Preflex","","0","","",""
"650","STTD_2019-02-19 10:34:00",2019-02-19 10:34:00,1844,"STTD",1,5,"Regular",564400,579600,"Center",NA,NA,817,"high flow, cut set time in half",8077,NA,"","","","0",""
"651","STTD_2019-02-26 10:45:00",2019-02-26 10:45:00,1848,"STTD",1,5,"Regular",627000,645550,"Center",NA,NA,818,"5 minute tow due to the high flow",8078,"Preflex","","","","",""
"652","STTD_2019-03-11 11:43:00",2019-03-11 11:43:00,1841,"STTD",1,5,"Regular",651320,665872,"Center",NA,NA,816,NA,8080,NA,"","0","","0",""
"653","STTD_2019-03-20 09:59:00",2019-03-20 09:59:00,1852,"STTD",1,5,"Regular",673000,690162,"Center",NA,NA,820,NA,8081,NA,"","0","","0",""
"654","STTD_2019-03-28 10:00:00",2019-03-28 10:00:00,1856,"STTD",1,5,"Regular",702400,719000,"Center",NA,NA,821,"High flow, 5 min set",8082,"Preflex/Flexion","High flow, 5 min set 1 Preflex/Flexion**High flow, 5 min set 1 Preflex**High flow, 5 min set 1 NA","","","",""
"655","STTD_2019-04-03 10:25:00",2019-04-03 10:25:00,1859,"STTD",2,5,"Regular",730000,748022,"Center",NA,NA,822,NA,8091,"Preflex","","0","","",""
"656","STTD_2019-04-08 09:56:00",2019-04-08 09:56:00,1862,"STTD",1,5,"Regular",759370,776114,"Center",NA,NA,823,NA,8102,"Preflex","NA 1 Preflex**NA 1 Unidentified Fragments","0","","",""
"657","STTD_2019-04-15 11:06:00",2019-04-15 11:06:00,1864,"STTD",1,5,"Regular",790000,807200,"Center",NA,NA,824,"cut set time due to current and debris",8107,NA,"cut set time due to current and debris 1 NA**cut set time due to current and debris 1 Preflex**cut set time due to current and debris 1 Preflex/Flexion","","","0",""
"658","STTD_2019-04-22 09:58:00",2019-04-22 09:58:00,1872,"STTD",1,5,"Regular",813200,826343,"Center",NA,NA,825,NA,NA,NA,"","0","","0",""
"659","STTD_2019-05-06 09:53:00",2019-05-06 09:53:00,1874,"STTD",1,10,"Low",835182,839100,"Center",NA,NA,826,NA,NA,NA,"","0","","0",""
"660","STTD_2019-05-20 10:10:00",2019-05-20 10:10:00,1876,"STTD",1,10,"Low",825767,831600,"Center",NA,NA,827,NA,NA,NA,"","0","","0",""
"661","STTD_2019-06-03 09:22:00",2019-06-03 09:22:00,1879,"STTD",1,10,"Low",815646,820900,"Center",NA,NA,828,NA,NA,NA,"","0","","0",""
"662","STTD_2019-06-17 10:15:00",2019-06-17 10:15:00,1885,"STTD",1,10,"Low",795078,799516,"Center",NA,NA,830,NA,NA,NA,"","0","","0",""
"663","STTD_2019-07-01 09:27:00",2019-07-01 09:27:00,1883,"STTD",1,10,"Low",784614,788700,"Center",NA,NA,829,NA,NA,NA,"","0","","0",""
"664","STTD_2019-07-15 09:23:00",2019-07-15 09:23:00,1888,"STTD",1,10,"Low",774805,778700,"Center",NA,NA,831,NA,NA,NA,"","0","","0",""
"665","STTD_2020-01-06 10:19:00",2020-01-06 10:19:00,2010,"STTD",1,10,"Low",656369,660000,NA,NA,NA,NA,"Flood tide, motor used faceing upstream with tide",NA,NA,"","","","0",""
"666","STTD_2020-01-27 09:41:00",2020-01-27 09:41:00,2009,"STTD",1,10,"Low",646110,650000,NA,NA,NA,NA,NA,NA,NA,"","0","","0",""
"667","STTD_2020-02-10 10:24:00",2020-02-10 10:24:00,NA,"STTD",1,10,"Low",636217,640000,NA,NA,NA,NA,NA,NA,NA,"","0","","0",""
"668","STTD_2020-02-24 09:47:00",2020-02-24 09:47:00,NA,"STTD",1,10,"Low",626383,630000,NA,NA,NA,NA,NA,NA,NA,"","0","","0",""
"669","STTD_2020-03-10 09:51:00",2020-03-10 09:51:00,NA,"STTD",1,10,"Low",612033,616000,NA,NA,NA,NA,NA,NA,NA,"","0","","0",""
"670","STTD_2021-04-27 09:33:00",2021-04-27 09:33:00,NA,"STTD",1,10,"low",592000,587695,NA,NA,NA,NA,NA,NA,NA,"","0","","0",""
"671","STTD_2021-05-11 09:31:00",2021-05-11 09:31:00,NA,"STTD",1,10,"Low",579048,582000,NA,NA,NA,NA,NA,NA,NA,"","0","","0",""
"672","STTD_2021-05-25 09:16:00",2021-05-25 09:16:00,NA,"STTD",1,10,"Low",579020,575456,NA,NA,NA,NA,NA,NA,NA,"","0","","0",""
"673","STTD_2021-06-09 09:37:00",2021-06-09 09:37:00,NA,"STTD",1,10,"low",575408,571958,NA,NA,NA,NA,NA,NA,NA,"","0","","0",""
"674","STTD_2021-06-22 09:17:00",2021-06-22 09:17:00,NA,"STTD",1,10,"Low",571829,568363,NA,NA,NA,NA,NA,NA,NA,"","0","","0",""
"675","STTD_2022-01-10 10:54:00",2022-01-10 10:54:00,NA,"STTD",1,5,"Low",568296,566855,NA,NA,NA,NA,NA,NA,NA,"","0","","0",""
"676","STTD_2022-01-24 12:33:00",2022-01-24 12:33:00,NA,"STTD",1,10,"Low",566705,563246,NA,NA,NA,NA,"some transferred with tap water, but corrected with DI",NA,NA,"","","","0",""
"677","STTD_2022-02-07 10:17:00",2022-02-07 10:17:00,NA,"STTD",1,10,"Low",563195,560285,NA,NA,NA,NA,NA,NA,NA,"","0","","0",""
"678","STTD_2022-02-22 09:52:00",2022-02-22 09:52:00,NA,"STTD",1,10,"Low",560152,556946,NA,NA,"N",NA,NA,NA,NA,"","0","","0",""
"679","STTD_2022-03-14 09:27:00",2022-03-14 09:27:00,NA,"STTD",2,5,"Low",556647,555672,NA,NA,"Y",NA,"motor died on last 30 seconds, paddled rest of way",NA,NA,"","","","0",""
"680","STTD_2022-03-28 08:01:00",2022-03-28 08:01:00,NA,"STTD",1,10,"Low",555660,552436,NA,NA,"N",NA,NA,NA,NA,"","0","","0",""
"681","STTD_2022-04-11 08:05:00",2022-04-11 08:05:00,NA,"STTD",1,10,"Low",552345,549800,NA,NA,"Y",NA,"sampled from jonboat",NA,NA,"","","","0",""
"682","STTD_2022-04-25 08:07:00",2022-04-25 08:07:00,NA,"STTD",1,10,"Low",549735,547868,NA,NA,"Y",NA,NA,NA,NA,"","0","","0",""
"683","STTD_2022-05-09 10:39:00",2022-05-09 10:39:00,NA,"STTD",1,10,"Low",547826,544764,NA,NA,"Y",NA,NA,NA,NA,"","0","","0",""
"684","STTD_2022-05-23 10:12:00",2022-05-23 10:12:00,NA,"STTD",1,10,"Low",544860,541730,NA,NA,"Y",NA,"towed from Jon boat",NA,NA,"","","","0",""
"685","STTD_2022-06-07 08:17:00",2022-06-07 08:17:00,NA,"STTD",1,10,"Low",541600,537852,NA,NA,"N",NA,NA,NA,NA,"","0","","0",""
"686","STTD_2022-06-21 08:09:00",2022-06-21 08:09:00,NA,"STTD",1,10,"Low",537810,534969,NA,NA,"Y",NA,"boat used",NA,NA,"","","","0",""
