"PhysicalDataID","Station","Date","YSI","Time","WeatherCode","Tide","MicrocystisVisualRank","WaterTemperature","Secchi","Conductivity","SpCnd","pH","DO","Turbidity","Datetime","FlowDirection","VegetationRank","FieldComments_WQ","DataCorrectionComments","ConditionCode","SamplingAltered","MeterSetTime","FlowMeterStart","FlowMeterEnd","FlowMeterSpeed","FieldComments","MeshSize","Year","Month","MonthAbb","Flag_PQC","Comment_PQC"
1576,"SHR",2018-04-24,NA,"10:50:00","CLR",NA,NA,17.3,0.7,120.7,141.4,7.67,9.36,10.2,2018-04-24 10:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","4","Apr","",""
1572,"STTD",2018-04-10,NA,"11:00:00","CLD",NA,NA,16.6,0.12,211,252,7.71,7.75,111.2,2018-04-10 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","4","Apr","",""
1571,"SHR",2018-04-11,NA,"09:18:00","CLD",NA,NA,13.9,0.25,80,102,7.36,9.63,44.7,2018-04-11 09:18:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","4","Apr","",""
1569,"STTD",2017-07-06,NA,"12:30:00","CLR",NA,1,24.2,0.17,390,396,8.01,6.6,47.5,2017-07-06 12:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","7","Jul","",""
1567,"STTD",2017-06-28,NA,"10:50:00","CLR",NA,1,22.3,0.2,305,321,8.07,7.61,29.8,2017-06-28 10:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","6","Jun","",""
1565,"SHR",2018-03-29,NA,"08:57:00","CLD",NA,NA,12.6,0.44,81,106,7.45,10.2,22.3,2018-03-29 08:57:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","3","Mar","",""
1564,"STTD",2018-03-28,NA,"09:30:00","CLR",NA,NA,14.6,0.23,568,707,7.99,8.37,38.7,2018-03-28 09:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","3","Mar","",""
1563,"SHR",2018-03-13,NA,"09:40:00","RAN",NA,NA,14,1,129,164,7.71,10.17,6.1,2018-03-13 09:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","3","Mar","",""
1561,"STTD",2018-03-14,NA,"09:48:00","CLD",NA,NA,14.9,0.37,640,793,7.95,7.56,21.2,2018-03-14 09:48:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","3","Mar","",""
1560,"SHR",2018-02-14,NA,"10:02:00","CLD",NA,NA,10.5,1,127,176,7.63,10.8,7.2,2018-02-14 10:02:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","2","Feb","",""
1558,"STTD",2018-02-13,NA,"09:15:00","CLR",NA,NA,11.2,0.36,554,752,7.87,8.54,21.3,2018-02-13 09:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","2","Feb","",""
1557,"SHR",2018-01-31,NA,"10:11:00","CLR",NA,NA,10,0.5,121,169,7.67,10.81,15.1,2018-01-31 10:11:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","1","Jan","",""
1556,"STTD",2018-01-30,NA,"09:50:00","FOG",NA,NA,10.3,0.33,478,665,7.77,8.86,26.2,2018-01-30 09:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","1","Jan","",""
1554,"SHR",2018-02-27,NA,"10:17:00","CLR",NA,NA,9.2,0.9,123,176,7.48,11.09,9.7,2018-02-27 10:17:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","2","Feb","",""
1552,"STTD",2018-02-28,NA,"09:54:00","CLR",NA,NA,9.2,0.34,615,881,8.09,11.65,17.6,2018-02-28 09:54:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","2","Feb","",""
1551,"STTD",2018-01-17,NA,"09:45:00","FOG",NA,NA,11.4,0.37,431,583,7.55,6.87,24.3,2018-01-17 09:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","1","Jan","",""
1549,"SHR",2018-01-18,NA,"09:27:00","FOG",NA,NA,11.2,0.7,144,196,7.39,9.97,17.9,2018-01-18 09:27:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","1","Jan","",""
1547,"STTD",2018-01-02,NA,"10:49:00","CLD",NA,1,8.6,0.69,439,640,7.89,10.9,7.5,2018-01-02 10:49:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","1","Jan","",""
1546,"SHR",2018-01-04,NA,"09:24:00","CLD",NA,1,9.8,1,114,161,7.54,11,5.7,2018-01-04 09:24:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","1","Jan","",""
1545,"STTD",2017-12-20,NA,"10:00:00","CLR",NA,NA,8.7,0.45,157,228,6.96,11.36,15.2,2017-12-20 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","12","Dec","",""
1543,"SHR",2017-12-19,NA,"09:50:00","CLD",NA,NA,9.2,0.7,116,166,7.43,11.07,8.6,2017-12-19 09:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","12","Dec","",""
1542,"SHR",2017-12-14,NA,"09:32:00","CLR",NA,NA,9.4,1.28,115,163,7.51,10.97,5.1,2017-12-14 09:32:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","12","Dec","",""
1541,"STTD",2017-12-13,NA,"09:41:00","CLR",NA,NA,8.3,0.75,159,234,7.16,10.91,8.7,2017-12-13 09:41:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","12","Dec","",""
1539,"STTD",2017-11-29,NA,"08:50:00","CLR",NA,NA,13,0.36,214,277,7.52,8.02,18.1,2017-11-29 08:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","11","Nov","",""
1537,"SHR",2017-11-28,NA,"09:30:00","CLR",NA,NA,13,0.8,137,178,7.56,9.31,11.3,2017-11-28 09:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","11","Nov","",""
1533,"STTD",2017-11-15,NA,"09:07:00","RAN",NA,1,14.4,0.9,144,181,7.78,9.22,7.5,2017-11-15 09:07:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","11","Nov","",""
1531,"SHR",2017-11-14,NA,"09:20:00","CLR",NA,NA,13.8,1,132,168,7.11,9.28,9.2,2017-11-14 09:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","11","Nov","",""
1530,"STTD",2017-11-02,NA,"09:27:00","CLD",NA,NA,15.7,0.43,132,161,7.22,8.63,15.2,2017-11-02 09:27:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","11","Nov","",""
1528,"SHR",2017-11-01,NA,"09:37:00","CLR",NA,NA,15.1,1.5,98,121,7.64,9.48,3.63,2017-11-01 09:37:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","11","Nov","",""
1526,"STTD",2017-10-19,NA,"10:14:00","CLD",NA,1,15.9,0.62,131,159,7.82,9.59,9.1,2017-10-19 10:14:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","10","Oct","",""
1524,"SHR",2017-10-19,NA,"11:25:00","CLD",NA,NA,15,NA,89,110,7.53,9.96,4.2,2017-10-19 11:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","10","Oct","",""
1523,"SHR",2017-10-17,NA,"09:50:00","CLD",NA,NA,14.8,1.5,90,112,7.17,9.88,0.6,2017-10-17 09:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","10","Oct","",""
1522,"STTD",2017-10-04,NA,"10:05:00","CLR",NA,NA,16.9,0.39,144,171,7.73,8.61,11.9,2017-10-04 10:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","10","Oct","",""
1520,"SHR",2017-10-03,NA,"09:48:00","CLR",NA,NA,16,1.01,81,98,7.81,9.64,1.2,2017-10-03 09:48:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","10","Oct","",""
1518,"SHR",2017-09-19,NA,"09:35:00","CLR",NA,NA,18.9,0.95,101,116,7.55,9.14,3.5,2017-09-19 09:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","9","Sep","",""
1517,"STTD",2017-09-20,NA,"10:20:00","CLR",NA,NA,20.4,0.35,170.4,186.8,7.72,7.97,14.7,2017-09-20 10:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","9","Sep","",""
1511,"STTD",2017-07-19,NA,"10:10:00","CLR",NA,1,25.2,0.25,234.9,234.2,8.14,6.94,30.5,2017-07-19 10:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","7","Jul","",""
1499,"STTD",2017-08-02,NA,"10:32:00","CLR",NA,1,24.9,0.2,202,202,7.89,7.09,23.3,2017-08-02 10:32:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","Aug","",""
1489,"STTD",2017-08-16,NA,"10:55:00","CLR",NA,1,22.6,0.3,185,194,8.05,7.34,29.1,2017-08-16 10:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","Aug","",""
1477,"STTD",2017-08-30,NA,"10:59:00","CLR",NA,1,24.8,0.21,185,185,7.78,7.13,19.9,2017-08-30 10:59:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","Aug","",""
1468,"SHR",2017-09-12,NA,"10:15:00","CLR",NA,1,20.4,NA,117,127,7.54,8.79,4.2,2017-09-12 10:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","9","Sep","",""
1464,"STTD",2017-09-13,NA,"10:55:00","CLR",NA,1,24.1,0.2,188,191,7.78,6.95,20.5,2017-09-13 10:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","9","Sep","",""
1424,"SHR",2017-08-15,NA,"09:36:00","CLR",NA,1,20.6,0.85,102,111,7.52,8.66,8.4,2017-08-15 09:36:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","Aug","",""
1423,"SHR",2017-08-29,NA,"09:05:00","CLR",NA,1,21.2,0.9,111,120,7.77,8.53,8.1,2017-08-29 09:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","Aug","",""
1422,"SHR",2017-08-01,NA,"08:55:00","CLR",NA,NA,21.8,NA,98,104,7.79,8.64,8.2,2017-08-01 08:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","Aug","",""
1421,"SHR",2017-07-18,NA,"08:42:00","CLR",NA,1,22.3,1.7,104,110,7.58,8.5,7.6,2017-07-18 08:42:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","7","Jul","",""
1419,"SHR",2017-06-27,NA,"08:56:00","CLR",NA,1,20.6,1.8,88.4,96.5,7.1,8.76,4.5,2017-06-27 08:56:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","6","Jun","",""
1416,"STTD",2017-05-09,NA,"10:23:00","CLR",NA,1,21.6,0.2,476,510,7.99,6.24,45.6,2017-05-09 10:23:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","5","May","",""
1415,"SHR",2017-05-17,NA,"07:38:00","CLR",NA,1,14.5,1,70.6,88.3,7.09,10.17,21.4,2017-05-17 07:38:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","5","May","",""
1414,"STTD",2017-05-16,NA,"10:10:00","CLD",NA,1,19.1,0.32,473,533,7.94,6.97,23.4,2017-05-16 10:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","5","May","",""
1412,"STTD",2017-05-30,NA,"11:05:00","CLD",NA,1,21.9,0.2,644,685,7.95,6.5,38.6,2017-05-30 11:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","5","May","",""
1410,"SHR",2017-05-31,NA,"09:18:00","CLD",NA,NA,16.9,NA,75,88,7.14,9.55,11,2017-05-31 09:18:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","5","May","",""
1408,"STTD",2017-06-12,NA,"10:30:00","CLD",NA,NA,21,0.17,551,596,7.75,4.82,54,2017-06-12 10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","6","Jun","",""
1407,"SHR",2017-06-13,NA,"08:15:00","CLR",NA,1,16.5,1.2,88.7,106,7.46,9.29,14,2017-06-13 08:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","6","Jun","",""
1405,"STTD",2017-04-13,NA,"10:09:00","RAN",NA,1,14.7,0.26,114,217,7.9,9.14,27.7,2017-04-13 10:09:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","4","Apr","",""
1404,"STTD",2017-04-18,NA,"09:40:00","CLD",NA,1,13.4,0.33,100,129,7.24,9.26,22,2017-04-18 09:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","4","Apr","",""
1402,"SHR",2017-04-19,NA,"08:48:00","CLR",NA,1,12.1,1,66,87.4,7.25,11.02,18.8,2017-04-19 08:48:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","4","Apr","",""
1401,"STTD",2017-04-26,NA,"09:49:00","RAN",NA,1,15.7,0.41,99.3,121,7.11,9.53,18,2017-04-26 09:49:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","4","Apr","",""
1400,"SHR",2017-05-04,NA,"10:08:00","CLR",NA,1,16.4,0.42,83,100,7.55,9.73,14.7,2017-05-04 10:08:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","5","May","",""
1398,"STTD",2017-05-05,NA,"10:25:00","CLR",NA,1,20.1,0.21,225,249,8.09,8.11,28.8,2017-05-05 10:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","5","May","",""
1397,"STTD",2017-03-28,NA,"09:05:00","CLR",NA,NA,13.4,0.33,157,201,7.84,9.94,21.8,2017-03-28 09:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","3","Mar","",""
1396,"SHR",2017-04-04,NA,"08:40:00","CLD",NA,NA,13.5,0.3,98,125,7.56,10.31,26.5,2017-04-04 08:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","4","Apr","",""
1395,"STTD",2017-04-05,NA,"09:46:00","CLD",NA,1,17,0.26,414,489,8.14,8.33,33.8,2017-04-05 09:46:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","4","Apr","",""
1393,"SHR",2017-03-21,NA,"10:52:00","RAN",NA,1,11.7,0.4,79,106.5,7.59,10.86,31.9,2017-03-21 10:52:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","3","Mar","",""
1392,"STTD",2017-03-22,NA,"09:30:00","CLD",NA,1,15.5,0.42,297,363,8.14,8.91,27.3,2017-03-22 09:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","3","Mar","",""
1390,"STTD",2017-03-14,NA,"09:40:00","CLR",NA,1,17.2,0.29,340,400,8.09,10.19,22.9,2017-03-14 09:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","3","Mar","",""
1388,"STTD",2017-03-21,NA,"09:30:00","RAN",NA,1,16.1,NA,361,436,8.12,8.53,25,2017-03-21 09:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","3","Mar","",""
1386,"STTD",2017-03-09,NA,"10:12:00","CLR",NA,1,11.7,0.21,107,144,7.61,10.15,36,2017-03-09 10:12:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","3","Mar","",""
1385,"SHR",2017-03-08,NA,"08:05:00","CLR",NA,NA,9.8,0.22,87,123,7.49,10.68,37.4,2017-03-08 08:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","3","Mar","",""
1384,"SHR",2017-02-23,NA,"08:08:00","CLR",NA,NA,9.2,0.21,46,65.8,7.51,11.8,42.2,2017-02-23 08:08:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","2","Feb","",""
1382,"STTD",2017-02-22,NA,"09:30:00","CLR",NA,NA,10,0.18,52.7,73.9,7.58,10.99,51.8,2017-02-22 09:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","2","Feb","",""
1381,"STTD",2017-02-16,NA,"11:50:00","CLD",NA,NA,10.1,0.2,54.4,76,7.4,11.15,49.8,2017-02-16 11:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","2","Feb","",""
1380,"SHR",2017-02-07,NA,"09:00:00","RAN",NA,NA,9.6,0.45,59.1,84,7.5,11.53,28.5,2017-02-07 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","2","Feb","",""
1378,"STTD",2017-02-06,NA,"10:45:00","RAN",NA,1,10.9,0.23,114,156,7.62,10.14,43.6,2017-02-06 10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","2","Feb","",""
1377,"STTD",2017-02-02,NA,"10:10:00","CLD",NA,1,9.4,0.23,130.8,186,7.48,9.59,37.7,2017-02-02 10:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","2","Feb","",""
1376,"STTD",2017-01-24,NA,"09:20:00","CLR",NA,1,8.8,0.14,78,113,7.44,10.47,73.6,2017-01-24 09:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","1","Jan","",""
1374,"SHR",2017-01-23,NA,"09:45:00","CLD",NA,1,8.8,0.16,66,96.3,7.36,11.03,55,2017-01-23 09:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","1","Jan","",""
1373,"STTD",2017-01-18,NA,"11:00:00","RAN",NA,NA,8.2,0.21,67,98,7.1,10.36,44,2017-01-18 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","1","Jan","",""
1371,"STTD",2017-01-11,NA,"10:50:00","CLR",NA,1,10.3,0.13,NA,72,7.27,10.32,95.8,2017-01-11 10:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","1","Jan","",""
1369,"SHR",2017-01-10,NA,"09:41:00","RAN",NA,1,9.6,0.13,45,63.8,6.79,11.46,98.7,2017-01-10 09:41:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","1","Jan","",""
1368,"SHR",2016-12-29,NA,"08:12:00","CLR",NA,1,7.4,0.35,85,128,7.52,10.97,20.7,2016-12-29 08:12:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","12","Dec","",""
1367,"STTD",2016-12-27,NA,"10:00:00","CLR",NA,1,6.2,0.32,281,438,7.56,9.01,35.4,2016-12-27 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","12","Dec","",""
1365,"STTD",2016-12-21,NA,"13:21:00","CLR",NA,NA,8.6,0.13,105,153,7.45,8.19,72.2,2016-12-21 13:21:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","12","Dec","",""
1363,"SHR",2016-12-21,NA,"08:16:00","CLD",NA,1,8.4,0.23,72,105,7.24,10.39,44.1,2016-12-21 08:16:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","12","Dec","",""
1361,"SHR",2016-12-14,NA,"08:28:00","CLD",NA,1,10,0.16,76,106.5,7.27,10.12,73.5,2016-12-14 08:28:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","12","Dec","",""
1359,"STTD",2016-12-13,NA,"09:17:00","FOG",NA,1,9.9,0.48,463,463,7.74,8.26,17.7,2016-12-13 09:17:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","12","Dec","",""
1357,"STTD",2016-10-31,NA,"09:18:00","CLR",NA,NA,17,0.48,160.6,188.7,7.73,8.02,17.1,2016-10-31 09:18:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","10","Oct","",""
1356,"SHR",2016-11-01,NA,"10:00:00","CLR",NA,NA,15.1,0.81,130.9,161.5,7.42,8.72,7.6,2016-11-01 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","11","Nov","",""
1355,"STTD",2016-11-14,NA,"09:00:00","CLR",NA,NA,16.7,0.77,197,234,7.99,8.29,11.1,2016-11-14 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","11","Nov","",""
1353,"SHR",2016-11-18,NA,"09:47:00","CLR",NA,NA,13.2,1.3,133,172,7.67,9.45,4.7,2016-11-18 09:47:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","11","Nov","",""
1350,"STTD",2016-11-28,NA,"09:28:00","CLD",NA,NA,12.1,0.54,280,371,7.79,8.67,12.9,2016-11-28 09:28:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","11","Nov","",""
1349,"SHR",2016-11-29,NA,"10:15:00","CLD",NA,1,10.3,0.75,115,161,7.42,10.07,12.6,2016-11-29 10:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","11","Nov","",""
1348,"SHR",2016-09-12,NA,"08:30:00","CLR",NA,NA,18.89,1.2,130,148,7.73,9.43,NA,2016-09-12 08:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","9","Sep","",""
1342,"STTD",2016-10-18,NA,"09:13:00","CLR",NA,NA,17.03,0.3,153,180,7.35,8.81,27.7,2016-10-18 09:13:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","10","Oct","",""
1341,"SHR",2016-10-19,NA,"10:30:00","CLR",NA,NA,15.6,1.7,98,117,7.17,9.77,5.24,2016-10-19 10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","10","Oct","",""
1340,"STTD",2016-09-13,NA,"09:58:00","CLR",NA,1,19.54,0.35,183,204,7.92,8.39,39.1,2016-09-13 09:58:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","9","Sep","",""
1333,"SHR",2016-10-05,NA,"10:25:00","CLR",NA,NA,16.04,2.1,94,113,7.68,10.15,4.6,2016-10-05 10:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","10","Oct","",""
1332,"STTD",2016-10-04,NA,"11:33:00","CLR",NA,NA,16.3,0.23,166,199,7.23,8.33,35.6,2016-10-04 11:33:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","10","Oct","",""
1311,"SHR",2016-09-19,NA,"09:27:00","CLR",NA,NA,19.28,1.1,128,143,7.52,9.61,8,2016-09-19 09:27:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","9","Sep","",""
1310,"STTD",2016-09-20,NA,"11:15:00","CLR",NA,NA,22.67,0.23,199,204,7.79,8.74,30.3,2016-09-20 11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","9","Sep","",""
1306,"SHR",2016-08-29,NA,"08:35:00","CLR",NA,NA,20.08,0.9,145,160,7.63,8.88,9.5,2016-08-29 08:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","8","Aug","",""
1296,"STTD",2016-08-30,NA,"10:22:00","CLR",NA,NA,20.56,0.19,177,193,7.83,8.5,60.7,2016-08-30 10:22:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","8","Aug","",""
1293,"STTD",2016-08-16,NA,"10:26:00","CLR",NA,NA,23.23,0.18,207,214,7.66,7.69,53,2016-08-16 10:26:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","8","Aug","",""
1289,"STTD",2016-08-02,NA,"09:39:00","CLR",NA,NA,23.7,0.3,NA,479,7.7,7.16,45.9,2016-08-02 09:39:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","8","Aug","",""
1274,"SHR",2016-08-01,NA,"08:59:00","CLR",NA,NA,21.23,2.1,96,102,7.11,9.72,4.9,2016-08-01 08:59:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","8","Aug","",""
1273,"SHR",2016-08-15,NA,"09:05:00","CLR",NA,NA,21.4,1.25,107,115,7.52,9.27,5.96,2016-08-15 09:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","8","Aug","",""
1264,"STTD",2016-07-19,NA,"09:59:00","CLR",NA,NA,22.86,0.24,735,766,8.1,7.04,57.9,2016-07-19 09:59:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","7","Jul","",""
1262,"SHR",2016-07-18,NA,"08:25:00","CLD",NA,NA,19.86,NA,82,91,6.87,9.38,7.8,2016-07-18 08:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","7","Jul","",""
1255,"STTD",2016-07-14,NA,"10:00:00","CLR",NA,NA,24.42,0.19,176,178,7.38,7.11,74.9,2016-07-14 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","7","Jul","",""
1227,"STTD",2016-07-07,NA,"10:25:00","CLR",NA,NA,21.14,0.21,153,165,7.72,8.9,66.3,2016-07-07 10:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","7","Jul","",""
1221,"STTD",2016-06-30,NA,"09:40:00","CLR",NA,NA,25.87,0.22,223,220,7.64,6.68,61.2,2016-06-30 09:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","6","Jun","",""
1220,"SHR",2016-06-29,NA,"08:30:00","CLR",NA,NA,21.76,1,90,96,7.29,9.38,5.4,2016-06-29 08:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","6","Jun","",""
1219,"SHR",2016-07-06,NA,"08:25:00","CLR",NA,NA,20.77,1.3,85,93,7.21,9.19,5.09,2016-07-06 08:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","7","Jul","",""
1216,"SHR",2016-06-13,NA,"08:53:00","CLR",NA,NA,20.1,1.2,93,102,6.98,9.54,9.4,2016-06-13 08:53:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","6","Jun","",""
